"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"3260",25471574,"solo traveler heaven  close to midtown & airports",40711894,"Jessica","Queens","Elmhurst",40.73931,-73.88823,"Private room",54,1,2,"2019-01-01",0.17,4,0
"3369",26425700,"private room in ridgewood with rooftop access ! ",38714592,"Catherine","Queens","Ridgewood",40.70254,-73.90679,"Private room",34,2,2,"2018-07-27",0.17,1,0
"47",394111,"beautiful bedrooms in briarwood  ny",1947974,"Constance F.","Queens","Briarwood",40.71068,-73.81577,"Private room",75,1,16,"2017-01-01",0.18,2,189
"136",1025786,"fantastic 1br in astoria lic",5647813,"Atlanta","Queens","Long Island City",40.74417,-73.94823,"Private room",69,7,12,"2019-07-05",0.18,1,365
"177",1475661,"gorgeous apt. 20 min to manhattan ! ",7897301,"Rickey","Queens","Astoria",40.7703,-73.93306,"Entire home/apt",140,2,13,"2014-09-01",0.18,1,0
"320",3379914,"spacious & cozy nyc apartment in brooklyn queens",9317567,"Suzy","Queens","Ridgewood",40.70026,-73.90721,"Entire home/apt",89,10,10,"2019-03-18",0.18,1,222
"936",9478370,"spacious and comfortable 1br apt close to nyc.",8200337,"María Cristina","Queens","Sunnyside",40.74538,-73.92139,"Entire home/apt",115,2,6,"2018-07-02",0.18,1,0
"973",9757875,"ny queens penthouse share = 1loft aka queens' loft",34861728,"Iris","Queens","Kew Gardens",40.7092,-73.82984,"Private room",65,7,8,"2018-10-25",0.18,4,320
"1147",11973701,"2br comfy apt - 15min from midtown",15789646,"Steven","Queens","Sunnyside",40.74518,-73.91704,"Entire home/apt",150,30,7,"2019-01-04",0.18,2,338
"1218",12774144,"private big room queen bed nice apt",65621401,"Robert","Queens","Ditmars Steinway",40.77822,-73.90895,"Private room",49,1,7,"2019-06-07",0.18,1,341
"1232",12856992,"awesome deal",15445748,"Uğur","Queens","Sunnyside",40.73748,-73.92894,"Private room",33,7,6,"2016-10-28",0.18,1,337
"1525",14760402,"2br apartment  with  balcony & free airport pickup ! ",83627325,"Jared","Queens","Sunnyside",40.74634,-73.9179,"Entire home/apt",249,1,6,"2019-05-26",0.18,4,365
"1534",14823020,"peaceful tree view room in sweet neighborhood",22388424,"Leslie","Queens","Ridgewood",40.7058,-73.91041,"Private room",42,3,6,"2019-06-13",0.18,2,52
"1571",15066761,"serene private room in chic astoria apartment",72572525,"Samantha","Queens","Astoria",40.76145,-73.92273,"Private room",90,3,6,"2017-10-23",0.18,2,10
"1629",15552901,"near at the jfk 15 minutes",84562269,"Finely","Queens","Queens Village",40.71935,-73.75383,"Private room",35,2,5,"2019-04-23",0.18,2,0
"2116",19196911,"beautiful shared room in modern coliving space",134293540,"Valentin","Queens","Ridgewood",40.7061,-73.9115,"Shared room",27,30,4,"2018-09-30",0.18,4,6
"2279",20055786,"fully equipped apartment on perfect location",142502018,"Steve","Queens","Elmhurst",40.7355,-73.88131,"Entire home/apt",115,7,4,"2018-09-19",0.18,1,0
"2350",20395266,"convenient new apt.- bargain price",62167677,"Joshua","Queens","Long Island City",40.75461,-73.91903,"Private room",30,4,4,"2018-04-30",0.18,2,0
"2359",20457624,"the suite spot !  queen tempurpedic in luxury apt",146036754,"Rose","Queens","Astoria",40.76838,-73.92564,"Private room",60,2,4,"2019-02-25",0.18,2,177
"2388",20676192,"30+day stay:1000 sq bsmt great living with deck",137522531,"Ali","Queens","Flushing",40.75607,-73.80964,"Entire home/apt",198,7,4,"2019-06-12",0.18,7,365
"2953",23355877,"beautiful large space in jackson heights  queens ! ",17015479,"Elizabeth","Queens","Elmhurst",40.74443,-73.88613,"Private room",85,2,3,"2018-03-18",0.18,1,89
"3160",24806098,"whole apartment  15 minutes to manhattan",75981937,"Cem","Queens","Astoria",40.76197,-73.92335,"Entire home/apt",140,15,2,"2019-01-03",0.18,2,71
"3354",26271688,"affordable sunnyside room. comfortable quiet safe.",137358866,"Kazuya","Queens","Sunnyside",40.735,-73.92038,"Private room",34,30,2,"2019-03-24",0.18,103,251
"3379",26456925,"nice room near roosevelt jackson heights station",137358866,"Kazuya","Queens","Woodside",40.74033,-73.89342,"Private room",33,30,1,"2019-01-25",0.18,103,269
"3464",26964456,"new aparment  biutiful area",104311294,"Edwin","Queens","Corona",40.73933,-73.84851,"Entire home/apt",100,2,2,"2018-08-21",0.18,1,0
"3551",27526697,"spacious+sunny queens room. full kitchen+roof apt.",20909506,"Camile","Queens","Astoria",40.76519,-73.91067,"Private room",55,3,2,"2018-10-07",0.18,2,0
"3592",27724572,"best apt in queens !  3 people !  metro and everything",67801150,"Qiongyao","Queens","Elmhurst",40.73543,-73.87522,"Private room",89,1,2,"2018-08-25",0.18,1,33
"4116",30201810,"beautiful and cozy apartment in heart of nyc",226565802,"Oksana","Queens","Rego Park",40.72664,-73.85884,"Entire home/apt",250,2,1,"2019-01-21",0.18,1,365
"4179",30461720,"cozy yet spacious 1br apt  25 min from manhattan",157219382,"Lucy","Queens","Elmhurst",40.74717,-73.87645,"Entire home/apt",75,6,1,"2019-01-25",0.18,1,0
"4216",30640875,"traditional yet modern home away from home",229554591,"Kelsang","Queens","Sunnyside",40.73571,-73.91837,"Private room",49,1,1,"2019-01-19",0.18,2,0
"4392",31286946,"spacious large bedroom room",88484548,"Margaret","Queens","Queens Village",40.70685,-73.73583,"Private room",70,2,1,"2019-01-21",0.18,1,0
"95",761606,"great location  cozy and quiet.",1292205,"Pasha","Queens","Astoria",40.76361,-73.91793,"Entire home/apt",140,5,15,"2019-05-31",0.19,1,260
"113",843003,"modern two-bedroom balcony apartment",864735,"Jason","Queens","Astoria",40.75665,-73.92015,"Entire home/apt",107,30,15,"2019-04-30",0.19,8,268
"174",1471952,"jupiter suites- rm #2- (jfk)",7853251,"Enyinne","Queens","St. Albans",40.68872,-73.77373,"Private room",59,1,14,"2016-10-22",0.19,5,359
"179",1546678,"one bedroom in astoria ny",7646038,"Malik","Queens","Ditmars Steinway",40.77448,-73.90907,"Entire home/apt",120,2,2,"2018-09-12",0.19,1,0
"195",1702781,"nice and quiet",7614595,"Maria","Queens","Astoria",40.7672,-73.92799,"Private room",38,30,7,"2018-11-03",0.19,1,137
"244",2262357,"spacious homey one bdrm apt.",11552512,"Sandra","Queens","Sunnyside",40.74622,-73.92296,"Entire home/apt",120,2,5,"2019-05-27",0.19,1,81
"359",3826037,"location little lapa ( only female )",3250450,"Petya","Queens","Astoria",40.76577,-73.91471,"Private room",39,30,9,"2018-07-26",0.19,18,237
"389",4120182,"master bedroom 别墅亜楼主卧房",21228368,"Jessica","Queens","Forest Hills",40.71293,-73.84915,"Private room",70,1,11,"2016-11-05",0.19,5,183
"696",7054797,"2 brm  fully equip  bth rm  kitchen  2nd fl walkup",32220047,"Dalton","Queens","Springfield Gardens",40.68485,-73.76063,"Entire home/apt",150,3,7,"2019-05-27",0.19,3,179
"727",7421930,"long island city- furnished studio",22344488,"Jess","Queens","Long Island City",40.75226,-73.94089,"Entire home/apt",110,1,9,"2015-09-26",0.19,1,0
"744",7636986,"cozy studio close to seven subway lines",1723544,"Alessandro","Queens","Long Island City",40.75215,-73.93913,"Entire home/apt",150,7,9,"2018-05-25",0.19,1,9
"785",7962707,"spacious apt close to manhattan !  ! ",42008401,"Adam","Queens","Long Island City",40.75403,-73.91814,"Entire home/apt",140,1,9,"2016-04-19",0.19,1,0
"855",8648818,"private bedroom + live workspace - best location ! ",2591842,"Alan","Queens","Astoria",40.75758,-73.9206,"Private room",57,3,2,"2018-12-27",0.19,1,5
"960",9674453,"entire chic apt in astoria nyc",49620552,"Raul","Queens","Astoria",40.76923,-73.91203,"Entire home/apt",239,3,8,"2019-01-02",0.19,4,274
"1142",11927300,"cosy room in ridgewood bushwick",4386682,"Francesco","Queens","Ridgewood",40.7024,-73.9106,"Private room",35,5,7,"2019-03-02",0.19,3,0
"1689",15999129,"railroad style 1 b.r. astoria bachelor pad",102278506,"Alex","Queens","Astoria",40.75989,-73.91343,"Entire home/apt",110,21,6,"2018-01-19",0.19,1,0
"1978",18176762,":luxury 1br by the water  one stop from manhattan",117840007,"Joanna","Queens","Long Island City",40.7455,-73.95607,"Entire home/apt",150,3,5,"2017-10-23",0.19,1,0
"2008",18434309,"private  room long term welcome safe neighborhood",25473311,"Michael","Queens","Sunnyside",40.73702,-73.92657,"Private room",49,7,4,"2018-04-29",0.19,2,90
"2046",18805588,"downtown flushing penthouse with a stunning view",5962328,"Alan","Queens","Flushing",40.75872,-73.82174,"Entire home/apt",183,30,2,"2018-10-13",0.19,15,365
"2275",20031965,"house with 2 entrances 15min to manhattan",142268790,"David","Queens","Forest Hills",40.73386,-73.85202,"Entire home/apt",268,3,4,"2019-06-16",0.19,2,154
"2398",20729892,"nice and cozy room in astoria close to manhattan.",100833625,"Yunmi","Queens","Long Island City",40.75401,-73.92013,"Private room",49,1,4,"2017-11-26",0.19,1,0
"2472",21053432,"cozy room in spacious and sunny apartment",21891606,"Angela","Queens","Ridgewood",40.69787,-73.90008,"Private room",38,2,4,"2019-05-31",0.19,1,175
"2585",21392488,"middle village",118697704,"Selina","Queens","Middle Village",40.71285,-73.87627,"Entire home/apt",250,2,4,"2018-10-07",0.19,1,364
"2598",21477403,"luxury apt - 10 mins to midtown and williamsburg",16445934,"Gina","Queens","Long Island City",40.74622,-73.94055,"Entire home/apt",100,4,2,"2018-09-30",0.19,1,0
"2918",23106518,"a cozy nyc studio apartment 20 minutes to union sq",171668854,"Marko","Queens","Ridgewood",40.71191,-73.90631,"Entire home/apt",60,4,2,"2019-03-10",0.19,1,0
"2979",23488098,"cozy room close to subway",41326856,"Jeerathinan","Queens","Elmhurst",40.74505,-73.88148,"Private room",49,1,3,"2019-01-01",0.19,5,35
"3021",23780896,"delnewyorkroom",45845050,"Delcio","Queens","Jackson Heights",40.75204,-73.88902,"Private room",70,5,3,"2018-04-20",0.19,1,189
"3642",28012966,"a cozy quiet 1-bedroom with a balcony in astoria",1636092,"Igor","Queens","Astoria",40.76255,-73.91934,"Entire home/apt",160,6,2,"2018-11-21",0.19,1,19
"3672",28135901,"1br apt in ditmars astoria",9813962,"Andi","Queens","Ditmars Steinway",40.7787,-73.9093,"Entire home/apt",100,4,2,"2018-09-09",0.19,1,26
"3949",29478604,"sun-filled room in a quiet  historic neighborhood.",137358866,"Kazuya","Queens","Sunnyside",40.7366,-73.92358,"Private room",39,30,1,"2019-02-05",0.19,103,252
"4458",31713522,"whole ridgewood railroad 2 blocks from m",11082069,"Sam","Queens","Ridgewood",40.70271,-73.90517,"Entire home/apt",52,7,1,"2019-02-02",0.19,1,0
"4462",31728112,"large room 
20 minutes to midtown",172895347,"Mario & Maria","Queens","Jackson Heights",40.75168,-73.88315,"Private room",59,2,1,"2019-02-03",0.19,2,0
"4495",31991309,"quaint apartment in heart of astoria",51551032,"Diane","Queens","Astoria",40.76424,-73.91516,"Entire home/apt",50,4,1,"2019-01-30",0.19,1,0
"69",592853,"a gem in the city",2926593,"Valerie","Queens","Ridgewood",40.70001,-73.90698,"Entire home/apt",75,2,17,"2017-01-01",0.2,1,0
"186",1586576,"private bedroom in queens",8452695,"Macit","Queens","Maspeth",40.74033,-73.89921,"Private room",56,28,14,"2017-04-15",0.2,2,310
"272",2661098,"new york city  a safe and (mostly) quiet place.",13621509,"Renald","Queens","Rego Park",40.72786,-73.86946,"Private room",55,2,12,"2019-06-23",0.2,1,89
"431",4452723,"cozy 2br apartment",2050338,"Verena","Queens","Richmond Hill",40.69947,-73.82795,"Entire home/apt",90,30,11,"2019-03-04",0.2,3,189
"762",7734034,"ocean view studio with balcony",35976278,"Yin","Queens","Arverne",40.59029,-73.79032,"Entire home/apt",125,1,9,"2019-06-24",0.2,1,340
"821",8342009,"cozy apartment with lots of light",43375242,"Gabriela","Queens","Long Island City",40.75653,-73.93268,"Private room",120,2,9,"2019-04-22",0.2,2,89
"832",8459744,"studio style room with private bath",30791331,"Tsepak","Queens","East Elmhurst",40.7568,-73.88894,"Entire home/apt",89,2,9,"2019-05-27",0.2,2,331
"1044",10360144,"live like a local in nyc !  next to ditmars subway",16823940,"Missy","Queens","Ditmars Steinway",40.77673,-73.90993,"Private room",40,2,8,"2019-06-08",0.2,2,229
"1280",13165301,"three bedroom house in forest hills ny",68848703,"Rupi","Queens","Forest Hills",40.71939,-73.85127,"Entire home/apt",509,3,7,"2018-09-13",0.2,2,264
"1424",13998679,"an apartment to call home  with  free airport pickup ! ",83627325,"Jared","Queens","Sunnyside",40.74671,-73.91636,"Entire home/apt",199,1,7,"2018-12-30",0.2,4,365
"1428",14027110,"awesome 1 br in multi-cultural queens  sleeps 4 ! ",18873232,"Laura","Queens","Elmhurst",40.73319,-73.87782,"Entire home/apt",150,3,7,"2017-01-07",0.2,1,261
"1502",14506113,"1 bed apt great for families couples nyc",89609176,"Raul","Queens","Long Island City",40.75542,-73.93294,"Entire home/apt",74,5,7,"2017-05-21",0.2,1,90
"1779",16559041,"spacious bedroom @ convinience",80375387,"Ash","Queens","Astoria",40.75888,-73.91747,"Private room",81,1,3,"2018-09-04",0.2,1,179
"2450",20966555,"汤姆公寓",25774748,"Dong Ming","Queens","Flushing",40.76407,-73.83052,"Private room",89,1,4,"2018-05-18",0.2,2,179
"2633",21612477,"home sweet home",157218948,"Patricia","Queens","Ozone Park",40.6776,-73.84717,"Private room",75,3,1,"2019-02-11",0.2,1,83
"2663",21771395,"shared apartment",124042625,"Brown","Queens","Corona",40.74223,-73.86408,"Private room",50,1,4,"2018-07-10",0.2,1,95
"2886",22965846,"solo pueden reservar  mujeres  es casa de familia.",84562428,"Liliana","Queens","Forest Hills",40.73677,-73.84784,"Private room",45,5,3,"2018-09-13",0.2,2,355
"3024",23799904,"bright and beautiful 1br in downtown flushing",5962328,"Alan","Queens","Flushing",40.76035,-73.82181,"Entire home/apt",85,30,3,"2019-06-30",0.2,15,256
"3076",24183293,"queen twin & futon ridgewood bushwick w view & gym",48182426,"Emilio","Queens","Ridgewood",40.70077,-73.90793,"Private room",58,1,3,"2018-04-15",0.2,1,0
"3518",27384075,"comfortable private room in astoria  queens",68170006,"Charles","Queens","Astoria",40.75519,-73.91582,"Private room",54,2,2,"2018-09-09",0.2,1,0
"3694",28215216,"queens house bedroom 1",213111794,"Desmond","Queens","Cambria Heights",40.6844,-73.74601,"Private room",250,1,2,"2018-10-08",0.2,4,365
"3705",28274486,"luxury loft - home away from home",17877401,"Ryan","Queens","Ridgewood",40.70123,-73.90685,"Private room",75,2,2,"2018-10-07",0.2,1,341
"4376",31226826,"cozy bedroom 6 mins from jfk. 35mins frm the city",137017288,"Khan","Queens","Jamaica",40.68574,-73.79008,"Private room",50,1,1,"2019-02-07",0.2,2,36
"110",818337,"newly reno room with private bath^",4241953,"Celeste","Queens","Flushing",40.75979,-73.81016,"Private room",57,2,17,"2019-06-22",0.21,4,308
"299",2943724,"3 bedroom @ jfk casino beach locale",15029400,"Astoria","Queens","Bayswater",40.60549,-73.75547,"Private room",70,1,13,"2015-05-25",0.21,1,220
"553",5671103,"chic  clean  and comfortable ! ",1686834,"Daniel","Queens","Astoria",40.76632,-73.91873,"Private room",80,3,11,"2016-11-07",0.21,1,0
"703",7127458,"great 1 bdr in a 1 bedroom apartment. great deal ! ",37332180,"Thibault","Queens","Astoria",40.76264,-73.91156,"Entire home/apt",70,4,10,"2017-10-10",0.21,1,0
"768",7771170,"creative woodside studio",8134104,"Kaplan","Queens","Woodside",40.74507,-73.90738,"Entire home/apt",500,1,10,"2016-07-18",0.21,1,0
"894",8964446,"cozy bedroom in astoria two bedroom apartment.",46848226,"Jessica","Queens","Astoria",40.7601,-73.91929,"Private room",60,2,5,"2018-06-01",0.21,1,0
"913",9238214,"sublet cozy spacious private room near manhattan",48016303,"Nelson","Queens","Astoria",40.75546,-73.91768,"Private room",39,4,9,"2019-04-25",0.21,1,0
"1191",12560110,"sunny studio apartment in ridgewood",20907226,"Michael","Queens","Ridgewood",40.70005,-73.8952,"Entire home/apt",70,1,5,"2017-08-07",0.21,1,0
"1526",14767195,"quaint  sunny  and quiet room overlooking garden.",92110601,"Amey","Queens","Sunnyside",40.73967,-73.92367,"Private room",50,2,7,"2016-11-13",0.21,1,0
"1823",16999426,"beautiful large private apt in amazing neighbrhood",113905045,"Sofia","Queens","Ditmars Steinway",40.77103,-73.91409,"Entire home/apt",175,2,6,"2019-05-27",0.21,1,176
"2115",19193758,"large bedroom 20 minutes away from manhattan",89861903,"Colin","Queens","Astoria",40.76731,-73.92634,"Private room",55,2,5,"2017-07-30",0.21,1,0
"2220",19749379,"great luxury condo studio apt",39469408,"Ron And Khine","Queens","Rego Park",40.73268,-73.85952,"Entire home/apt",135,3,5,"2017-09-04",0.21,1,0
"2246",19859697,"spacious and sunny room  with a rooftop",9121644,"Dominic","Queens","Ridgewood",40.70334,-73.90647,"Private room",85,2,5,"2017-09-02",0.21,1,0
"2257",19929904,"sun drenched apartment",71730214,"Tatum","Queens","Ridgewood",40.69956,-73.89801,"Entire home/apt",80,4,5,"2018-08-29",0.21,1,0
"2702",21951042,"comfy renovated basement apartment near jfk",18918881,"Anna","Queens","Far Rockaway",40.60273,-73.75466,"Entire home/apt",51,1,4,"2017-12-20",0.21,1,0
"2704",21963723,"apartment in sunnyside close  to manhattan.",58943675,"Angelo","Queens","Sunnyside",40.74508,-73.92198,"Entire home/apt",140,3,4,"2018-11-05",0.21,1,0
"2729",22067480,"private rm in trendy jackson hts  qns  10m to lga",73826443,"Elizabeth","Queens","Jackson Heights",40.75153,-73.88964,"Private room",120,1,4,"2019-04-07",0.21,1,0
"2793",22338292,"cute small one bedroom in queens woodside",5795423,"Alexandre","Queens","Sunnyside",40.74632,-73.91299,"Entire home/apt",80,1,3,"2019-05-15",0.21,1,1
"2823",22455806,"cozy has 55 tv dressers living room has own heater",157935032,"Freddy","Queens","East Elmhurst",40.76193,-73.87521,"Private room",40,1,1,"2019-02-15",0.21,1,37
"2949",23327138,"one stop from manhattan  great area  private bd br",10826173,"Katya","Queens","Long Island City",40.74825,-73.94095,"Private room",120,2,3,"2018-05-10",0.21,1,0
"3353",26270906,"perfect spot near kennedy airport",119156699,"Marj","Queens","Briarwood",40.71309,-73.8155,"Shared room",73,1,2,"2019-05-20",0.21,1,90
"3473",27059505,"great cozy apartment.",10120673,"Alexo & JC","Queens","Jackson Heights",40.75017,-73.89219,"Entire home/apt",180,5,2,"2019-04-30",0.21,2,363
"3582",27686998,"cozy private room near roosevelt av - jackson hts",137358866,"Kazuya","Queens","Woodside",40.74146,-73.89341,"Private room",33,30,1,"2019-02-15",0.21,103,246
"3633",27967600,"a nice and warm place to stay in sunnyside ! ",137358866,"Kazuya","Queens","Sunnyside",40.73919,-73.92004,"Private room",38,30,2,"2019-06-23",0.21,103,233
"3663",28087456,"royal queens  astoria",45404805,"Bianca","Queens","Astoria",40.769,-73.93284,"Private room",120,5,2,"2018-10-12",0.21,2,90
"3723",28342248,"ridgewood retreat",120730056,"Sophie","Queens","Ridgewood",40.70602,-73.90485,"Entire home/apt",80,5,2,"2018-09-30",0.21,1,0
"3841",28897533,"newly built apt in 2015  3min to subway",204704622,"Momoyo","Queens","Elmhurst",40.73902,-73.87702,"Private room",32,29,1,"2019-02-18",0.21,7,35
"4356",31169716,"astoria apt quick trip to manhattan and lga",37087545,"Daniel","Queens","Astoria",40.77029,-73.9197,"Private room",98,30,1,"2019-02-17",0.21,1,0
"4543",32260219,"private room for up to 2 guests",242094791,"Lizhen","Queens","Elmhurst",40.74311,-73.88098,"Private room",300,1,1,"2019-02-18",0.21,1,89
"2",18198,"little king of queens",70091,"Justin","Queens","Woodside",40.75038,-73.90334,"Private room",70,30,25,"2019-05-31",0.22,1,324
"23",180507,"ultra modern nyc garden apartment",864735,"Jason","Queens","Astoria",40.75744,-73.92163,"Entire home/apt",107,30,21,"2018-12-01",0.22,8,200
"115",848707,"bright room in queens  shared bath%",4241953,"Celeste","Queens","Flushing",40.76,-73.81117,"Private room",60,2,17,"2018-10-07",0.22,4,314
"246",2269104,"modern style private room in queens",8568891,"Sufia","Queens","Jamaica",40.7095,-73.78828,"Private room",65,2,13,"2018-07-14",0.22,1,362
"258",2465962,"1 bedroom entire home apt❤ astoria",1000014,"Amy","Queens","Astoria",40.76122,-73.91163,"Entire home/apt",125,1,13,"2015-09-28",0.22,1,0
"269",2578731,"spacious modern 2bd apartment",13207016,"Jessica","Queens","Rockaway Beach",40.58451,-73.815,"Entire home/apt",140,2,14,"2014-10-31",0.22,1,0
"628",6528103,"spacious bedroom in astoria",34143084,"Sam","Queens","Astoria",40.77238,-73.92446,"Private room",53,3,2,"2018-12-29",0.22,1,0
"639",6612941,"1 bedroom apt. sunnyside queens ! ",33976673,"Jake","Queens","Sunnyside",40.74137,-73.9234,"Private room",60,7,11,"2015-09-29",0.22,1,0
"660",6766259,"lovely & cozy room heart of astoria",35423181,"Cidinha","Queens","Astoria",40.7665,-73.91759,"Private room",75,1,10,"2018-10-07",0.22,1,357
"1036",10267693,"cute beach bungalow by the beach  80min manhattan",52793525,"J.C.","Queens","Far Rockaway",40.59607,-73.75911,"Entire home/apt",100,6,9,"2019-05-10",0.22,1,0
"1151",12039894,"ny queens penthouse home with patio",34861728,"Iris","Queens","Kew Gardens",40.70764,-73.83116,"Entire home/apt",219,9,2,"2019-01-03",0.22,4,273
"1379",13795455,"beautiful  apartment in quiet neighborhood l train",22161599,"Sarah","Queens","Ridgewood",40.6997,-73.90243,"Private room",75,3,8,"2018-09-14",0.22,1,81
"1668",15874245,"spacious  cozy home away from home",48961085,"Anabelle","Queens","Astoria",40.76422,-73.92491,"Private room",88,5,7,"2017-06-22",0.22,1,0
"1670",15889590,"a stunning private 1 bedroom in downtown flushing",5962328,"Alan","Queens","Flushing",40.76092,-73.82194,"Entire home/apt",143,30,4,"2019-06-09",0.22,15,7
"1894",17617905,"beautiful home minutes to manhattan",13561853,"Olivera","Queens","Sunnyside",40.74176,-73.924,"Entire home/apt",75,30,6,"2018-09-08",0.22,1,45
"1945",17943774,"sundrenched cozy studio with a huge private patio",84979306,"Lhea","Queens","Long Island City",40.74443,-73.94298,"Entire home/apt",225,1,6,"2018-09-21",0.22,1,358
"2062",18897423,"modern & industrial lic accomodations",127560222,"Christina","Queens","Long Island City",40.75578,-73.93666,"Private room",259,2,3,"2018-12-05",0.22,2,0
"2117",19197129,"best coliving next to bushwick ! ",134293540,"Valentin","Queens","Ridgewood",40.70508,-73.90217,"Shared room",26,31,5,"2018-05-04",0.22,4,365
"2140",19328935,"lovely 2 bedroom in flushing chinatown",5962328,"Alan","Queens","Flushing",40.7593,-73.82329,"Entire home/apt",115,30,4,"2018-11-12",0.22,15,319
"2251",19898570,"cosy studio in rego park",140889033,"Vasiliki","Queens","Rego Park",40.72318,-73.85621,"Entire home/apt",40,14,1,"2019-02-24",0.22,1,7
"2371",20540868,"cozy apt in astoria near train and bus",58391491,"Juel","Queens","East Elmhurst",40.76546,-73.87201,"Entire home/apt",220,1,5,"2017-11-09",0.22,5,0
"2393",20697463,"quaint  cozy apartment in queens",30490972,"Kirk","Queens","Ridgewood",40.69748,-73.90127,"Entire home/apt",125,3,5,"2017-09-25",0.22,1,0
"2779",22293021,"huge and beautiful room in a very nice apartment.",137136024,"Hector","Queens","Maspeth",40.72575,-73.89456,"Private room",75,1,4,"2018-02-15",0.22,1,0
"2817",22423342,"big room in luxury building-10mins to manhattan",85678544,"Charles","Queens","Long Island City",40.74832,-73.94197,"Private room",60,1,4,"2018-08-19",0.22,1,0
"3116",24454304,"cozy shared apartment close to midtown ! ",141765510,"Rebecca","Queens","Astoria",40.76343,-73.92248,"Shared room",110,4,3,"2018-09-01",0.22,1,0
"3169",24836464,"jfk qns home away from home full private apartment",175019394,"Suzan","Queens","Jamaica",40.6706,-73.7794,"Entire home/apt",450,1,3,"2018-07-02",0.22,6,83
"3522",27401585,"relaxing ridgewood apartment",2420988,"Erin","Queens","Ridgewood",40.70804,-73.89747,"Entire home/apt",105,7,2,"2019-01-01",0.22,1,93
"3548",27524142,"gorgeous room with private entrance & backyard",14278851,"Alessandra","Queens","Ridgewood",40.7043,-73.91137,"Private room",50,5,2,"2018-12-03",0.22,1,15
"3601",27781325,"private house in queens  10 minutes from jfk.",4668357,"Angie","Queens","Jamaica",40.68479,-73.77606,"Entire home/apt",125,1,2,"2018-10-28",0.22,1,0
"3721",28340434,"queens house bedroom 4",213111794,"Desmond","Queens","Springfield Gardens",40.66556,-73.75735,"Private room",200,1,2,"2018-12-15",0.22,4,179
"3782",28545860,"affordable private queen room in fresh meadows",23120620,"Jackie","Queens","Flushing",40.73819,-73.81007,"Private room",65,1,2,"2018-10-14",0.22,5,90
"3853",28960086,"tudor village",218289083,"Faysal","Queens","Ozone Park",40.68334,-73.85837,"Entire home/apt",90,7,2,"2018-10-26",0.22,1,90
"4587",32499766,"large sunny private room with queen size bed.",34943243,"Maya","Queens","Astoria",40.76273,-73.90869,"Private room",48,2,1,"2019-02-20",0.22,1,0
"34",258686,"my home is your home",1233267,"Kim","Queens","St. Albans",40.70554,-73.76637,"Private room",75,4,20,"2015-12-30",0.23,1,0
"426",4393628,"double-deck bed room 别墅亜楼卧房",21228368,"Jessica","Queens","Forest Hills",40.71233,-73.84848,"Private room",55,1,13,"2016-12-01",0.23,5,281
"458",4641291,"room in queens covenient safe locat",24030482,"Eddie","Queens","Bellerose",40.72401,-73.72901,"Private room",99,1,3,"2019-05-19",0.23,1,365
"477",4777166,"super clean  quiet & spacious room",24636847,"Troy","Queens","Woodhaven",40.69634,-73.8563,"Private room",31,3,3,"2018-07-11",0.23,1,0
"993",9957535,"1 master br-full bath",50735735,"Sidika","Queens","Richmond Hill",40.70249,-73.83251,"Private room",60,2,10,"2017-07-01",0.23,1,0
"1031",10230403,"2 room  lower level home in queens",52573647,"Terri","Queens","Rosedale",40.65108,-73.73402,"Private room",85,2,9,"2016-10-29",0.23,1,87
"1436",14071802,"serene private room in chic astoria apartment.",72572525,"Samantha","Queens","Astoria",40.76218,-73.92436,"Private room",90,3,8,"2018-08-04",0.23,2,0
"1521",14723697,"3-bedroom apartment  10 minutes from manhattan",864735,"Jason","Queens","Astoria",40.75539,-73.91709,"Entire home/apt",117,30,7,"2019-04-04",0.23,8,241
"1523",14746873,"cozy king size bed  near airports",51550484,"Zhur","Queens","Richmond Hill",40.69621,-73.84532,"Private room",67,2,8,"2018-12-23",0.23,2,337
"1640",15660209,"huge cheerful private studio suite with backyard",21640001,"Anna","Queens","Rego Park",40.7184,-73.86015,"Entire home/apt",95,2,7,"2017-09-03",0.23,1,345
"1656",15801639,"master bedroom 20min manhattan individual bathroom",61601937,"Yuxi","Queens","Woodside",40.74246,-73.90125,"Private room",40,1,7,"2017-05-27",0.23,1,0
"1999",18354821,"quiet and cozy",832695,"Gloria And Dmitrii","Queens","Astoria",40.7648,-73.92081,"Private room",50,1,6,"2018-10-30",0.23,1,0
"2127",19242821,"1 bedroom apt",134438985,"Andrea","Queens","Astoria",40.76473,-73.91183,"Entire home/apt",199,1,5,"2017-12-17",0.23,1,0
"2201",19643642,"one stop to midtown manhattan one stop to brooklyn",20440843,"Safiah","Queens","Long Island City",40.7451,-73.94951,"Private room",75,1,5,"2018-09-28",0.23,1,0
"2422",20832768,"astoria apartment near manhattan laguardia",42419832,"Zachary","Queens","Astoria",40.76271,-73.92213,"Entire home/apt",179,3,5,"2019-04-22",0.23,1,0
"2446",20946154,"prime location.near all 20 mins to manhattan.apt1b",59974573,"Taka","Queens","Elmhurst",40.73742,-73.87027,"Entire home/apt",99,4,5,"2017-11-13",0.23,2,5
