"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"5602",9709428,"apt williamsburg !  perfect location ! ",40044130,"Daniela","Brooklyn","Williamsburg",40.71009,-73.953,"Private room",80,6,2,"2016-06-13",0.05,1,0
"5603",9710620,"1-bed apt in crown heights",7027191,"Matthew","Brooklyn","Crown Heights",40.6773,-73.95001,"Entire home/apt",84,10,2,"2017-01-22",0.05,1,0
"5607",9713048,"large bedstuy bushwick room",50144624,"Christian","Brooklyn","Bedford-Stuyvesant",40.69444,-73.93746,"Private room",47,2,2,"2016-06-10",0.05,1,0
"5622",9731178,"spacious duplex in bed stuy",8693741,"John","Brooklyn","Bedford-Stuyvesant",40.69616,-73.94737,"Private room",35,1,2,"2016-06-27",0.05,1,0
"5624",9732834,"sunny cool greenpoint apartment...",50220666,"Rodin","Brooklyn","Greenpoint",40.72594,-73.95174,"Private room",70,7,2,"2018-07-14",0.05,1,0
"5650",9759704,"lovely lofted artist's room",6706379,"Robyn","Brooklyn","Bedford-Stuyvesant",40.69133,-73.9426,"Private room",31,3,2,"2016-01-05",0.05,1,0
"5659",9768492,"brooklyn 2 bedroom",50368837,"Jorge","Brooklyn","Crown Heights",40.67735,-73.94468,"Entire home/apt",100,3,1,"2018-01-02",0.05,2,0
"5681",9790462,"room in spacious good vibes home",2949577,"Ariela","Brooklyn","Crown Heights",40.66593,-73.95082,"Private room",50,4,2,"2016-05-02",0.05,1,0
"5690",9805128,"spacious cosy room with queen bed",50520029,"Jeremy","Brooklyn","Bushwick",40.69184,-73.90593,"Private room",49,7,2,"2016-09-01",0.05,1,0
"5696",9811274,"large room for 2 !  hipstest hood for summer ! ",16003028,"Analá","Brooklyn","Greenpoint",40.72974,-73.95163,"Private room",80,5,2,"2016-06-28",0.05,1,0
"5748",9865344,"room in beautiful ditmas park",50772718,"Ross","Brooklyn","Flatbush",40.63443,-73.96703,"Private room",47,4,2,"2016-07-02",0.05,1,0
"5757",9880294,"bohemian bushwick loft",2569188,"Ana","Brooklyn","Bushwick",40.70021,-73.94081,"Private room",49,1,2,"2015-12-26",0.05,1,0
"5772",9902314,"room in dreamy greenpoint loft",35407948,"Steph","Brooklyn","Greenpoint",40.73739,-73.95568,"Private room",70,1,2,"2017-01-01",0.05,1,0
"5808",9935949,"spacious room in great neighborhood",1504702,"Casey","Brooklyn","Clinton Hill",40.69353,-73.96784,"Private room",48,1,2,"2016-01-02",0.05,1,0
"5818",9944415,"clean and cozy bedstuy apt",47060168,"Serik","Brooklyn","Bedford-Stuyvesant",40.69345,-73.93304,"Entire home/apt",75,7,2,"2016-02-27",0.05,1,0
"5820",9945127,"convenient & spacious & feel good apartment",14521821,"Koen","Brooklyn","Brooklyn Heights",40.69261,-73.99252,"Entire home/apt",200,2,2,"2016-07-25",0.05,1,0
"5828",9966717,"spacious  sunny  holiday in brklyn ! ",51216049,"Natalie","Brooklyn","Crown Heights",40.67758,-73.93547,"Private room",49,1,2,"2016-01-02",0.05,1,0
"5840",9987543,"lovely private browstone apt",9148721,"Aurelie","Brooklyn","Bedford-Stuyvesant",40.68945,-73.94595,"Private room",60,1,2,"2016-01-05",0.05,2,0
"5841",9988434,"home in ditmas park  brooklyn ! ",3694186,"R","Brooklyn","Flatbush",40.64295,-73.96137,"Entire home/apt",101,1,2,"2015-12-30",0.05,1,0
"5848",9995725,"huge beautiful place - williamsburg",2703735,"Carlos","Brooklyn","Williamsburg",40.71638,-73.96357,"Entire home/apt",125,3,2,"2016-04-22",0.05,1,0
"5867",10019023,"brooklyn 1 bedroom",50368837,"Jorge","Brooklyn","Crown Heights",40.6781,-73.94584,"Entire home/apt",70,3,2,"2016-08-08",0.05,2,88
"5884",10038170,"brooklyn deluxe loft suite",47554473,"Henry Norman","Brooklyn","Greenpoint",40.72917,-73.94354,"Entire home/apt",350,3,1,"2017-09-14",0.05,13,74
"5891",10049335,"beautiful room in heart of brooklyn",5065719,"Melissa","Brooklyn","Greenpoint",40.73226,-73.95285,"Private room",60,1,2,"2016-01-01",0.05,1,0
"5905",10065831,"private bedroom in bedstuy ! ",51652888,"Sesenu","Brooklyn","Bedford-Stuyvesant",40.68678,-73.95572,"Private room",37,7,2,"2016-07-26",0.05,1,0
"5926",10083580,"cozy apartment in brooklyn",22068394,"Julian","Brooklyn","Bedford-Stuyvesant",40.69176,-73.94765,"Private room",58,2,2,"2016-06-13",0.05,1,0
"5936",10098921,"restfully space",50678424,"Don","Brooklyn","Bedford-Stuyvesant",40.68666,-73.94739,"Private room",206,1,1,"2017-09-17",0.05,2,365
"5950",10115781,"cozy bedroom in heart of bedford",10221694,"Zhamal","Brooklyn","Williamsburg",40.71276,-73.963,"Private room",80,1,2,"2016-01-03",0.05,1,0
"5951",10116619,"sunny  spacious room in heart of bk",17794202,"Taylor","Brooklyn","Boerum Hill",40.68485,-73.9819,"Private room",65,3,2,"2016-01-03",0.05,1,0
"5959",10133128,"prime williamsburg spacious duplex + huge yard",16272340,"Joel","Brooklyn","Williamsburg",40.71351,-73.95117,"Private room",375,2,2,"2016-09-05",0.05,1,0
"5965",10154444,"cozy apartment (east williamsburg)",1260413,"Helena","Brooklyn","Williamsburg",40.71275,-73.94299,"Entire home/apt",175,3,2,"2019-05-26",0.05,3,0
"6042",10353094,"clean room for rent in park slope",53284346,"Steven","Brooklyn","Park Slope",40.66932,-73.98321,"Private room",49,5,2,"2016-03-08",0.05,1,0
"6053",10368055,"classic brooklyn brownstone",29466025,"Alex","Brooklyn","Park Slope",40.67992,-73.9776,"Entire home/apt",325,4,2,"2016-08-14",0.05,1,0
"6062",10390481,"studio apartment in luxury building",53492531,"Kyla","Brooklyn","Crown Heights",40.67778,-73.96091,"Entire home/apt",60,1,2,"2016-01-25",0.05,1,0
"6108",10514166,"spacious room in hip williamsburg",48170471,"Johanna","Brooklyn","Williamsburg",40.71886,-73.96234,"Private room",65,2,2,"2016-03-02",0.05,2,0
"6135",10562990,"cozy brooklyn one bedroom",9932811,"Alison","Brooklyn","Flatbush",40.64875,-73.96978,"Entire home/apt",100,5,2,"2016-04-11",0.05,1,0
"6180",10696159,"lovely bk 4-br duplex with garden",55261821,"Celine","Brooklyn","Park Slope",40.67631,-73.97224,"Entire home/apt",425,5,2,"2016-07-09",0.05,1,0
"6219",10829701,"room s in lovely williamsburg",697990,"Alvaro","Brooklyn","Williamsburg",40.70516,-73.95088,"Private room",65,3,2,"2016-08-25",0.05,1,0
"6235",10881164,"sunny clinton hill brownstone apt  with  600sq.ft deck",56376946,"Cory","Brooklyn","Clinton Hill",40.68683,-73.96177,"Entire home/apt",350,4,1,"2018-01-01",0.05,1,86
"6251",10958668,"large cozy room in prospect heights",4269459,"Lindsey","Brooklyn","Crown Heights",40.67734,-73.96076,"Private room",35,1,2,"2016-03-13",0.05,1,0
"6256",10985169,"one bedroom apartment in townhouse",825856,"Rubi","Brooklyn","Bedford-Stuyvesant",40.68389,-73.92128,"Entire home/apt",76,2,2,"2016-12-30",0.05,1,0
"6322",11218995,"nice room in comfortable bk apt",24880134,"Cam","Brooklyn","Prospect Heights",40.67801,-73.96739,"Private room",70,5,2,"2016-09-17",0.05,3,0
"6324",11224100,"charming  quiet room with full bed",683203,"Suguna","Brooklyn","Prospect Heights",40.675,-73.9656,"Private room",34,2,2,"2016-03-10",0.05,1,0
"6343",11316570,"sun-filled bedroom in artist apartment",3530018,"Scott","Brooklyn","Bedford-Stuyvesant",40.69873,-73.93937,"Private room",30,50,2,"2018-01-02",0.05,1,0
"6404",11513480,"spacious & sunny room in brooklyn ! ",47105925,"Afnan","Brooklyn","Crown Heights",40.6718,-73.94266,"Private room",40,2,2,"2016-03-23",0.05,1,0
"6478",11716947,"plant-filled  sunlit home  with  yard",62298504,"Jordan","Brooklyn","Greenpoint",40.7258,-73.9515,"Private room",45,7,2,"2016-09-08",0.05,1,0
"6514",11826892,"private room in gorgeous loft",50556869,"Kristen","Brooklyn","Bedford-Stuyvesant",40.68738,-73.91906,"Private room",70,2,2,"2017-10-09",0.05,1,0
"6548",11927624,"light filled modern apt in dumbo",5251483,"Sasha","Brooklyn","Vinegar Hill",40.70328,-73.98314,"Entire home/apt",170,4,2,"2016-07-23",0.05,1,0
"6579",12009779,"loft  with  manhattan skyline view",1534297,"Bárbara","Brooklyn","Williamsburg",40.70843,-73.96924,"Private room",80,1,2,"2016-06-17",0.05,1,0
"6588",12028733,"comfortable and spacious bedroom b",52474491,"Arthur","Brooklyn","Sea Gate",40.57774,-74.01022,"Private room",97,1,2,"2016-03-28",0.05,3,0
"6593",12050932,"luxury ibr apmt in crown heights",64534798,"Olivia Loksing","Brooklyn","Crown Heights",40.66505,-73.95213,"Entire home/apt",90,2,2,"2016-05-14",0.05,1,0
"6608",12088314,"huge and sunny mid century 1br",2875590,"Gilad","Brooklyn","Crown Heights",40.67833,-73.9629,"Entire home/apt",180,3,2,"2017-04-15",0.05,1,0
"6642",12189652,"cozy  boho room in heart of bedstuy",14131713,"Liz","Brooklyn","Bedford-Stuyvesant",40.6848,-73.93471,"Private room",110,1,2,"2016-05-12",0.05,2,342
"6652",12223531,"spacious and sun-drenched bedroom",2018172,"Mimi","Brooklyn","Williamsburg",40.70751,-73.95441,"Private room",80,1,2,"2016-08-17",0.05,1,0
"6660",12230921,"bright and beautiful abode",5679552,"Genevieve","Brooklyn","Williamsburg",40.7193,-73.95731,"Entire home/apt",175,2,2,"2016-04-23",0.05,1,0
"6667",12249461,"cosy room in brooklyn !  2min to sbwy",24291213,"Joerg","Brooklyn","Sunset Park",40.63877,-74.01993,"Private room",35,1,2,"2016-04-08",0.05,2,0
"6683",12285861,"amazing 2 bd loft -prime williamsbu",8182126,"Maggie","Brooklyn","Williamsburg",40.71791,-73.94646,"Entire home/apt",159,3,2,"2016-05-01",0.05,2,0
"6688",12290567,"clean studio apartment for sleeping",66240027,"Bianca","Brooklyn","Prospect-Lefferts Gardens",40.66158,-73.95999,"Entire home/apt",40,1,2,"2016-04-28",0.05,1,0
"6729",12360322,"cozy bdr 15 min from manhattan ! ",11626567,"Francisco","Brooklyn","Williamsburg",40.70661,-73.93642,"Private room",60,1,2,"2016-04-17",0.05,1,0
"6731",12365206,"large brooklyn room  close to train",24038764,"Nataly","Brooklyn","Cypress Hills",40.67708,-73.89236,"Private room",60,3,2,"2016-07-13",0.05,1,0
"6734",12367315,"large 1 bdrm in clinton hill",5960171,"Jackie","Brooklyn","Clinton Hill",40.68809,-73.96027,"Entire home/apt",125,3,2,"2016-06-29",0.05,1,0
"6754",12426775,"great room & location  williamsburg",9249156,"Kevin","Brooklyn","Williamsburg",40.71019,-73.95439,"Private room",55,3,2,"2016-06-29",0.05,1,0
"6775",12509350,"williamsburg greenpoint room",31376006,"Carlos Esteban","Brooklyn","Greenpoint",40.72191,-73.94405,"Private room",60,1,2,"2016-05-08",0.05,1,0
"6799",12601900,"magical 1 br in crown heights",16702803,"Jacob","Brooklyn","Crown Heights",40.67426,-73.93968,"Entire home/apt",70,2,2,"2016-06-04",0.05,1,0
"6821",12652964,"cozy 1 bedroom in 2bd apt. in bed-stuy. long term ! ",13996246,"JaNae","Brooklyn","Bedford-Stuyvesant",40.68198,-73.95347,"Private room",250,60,2,"2016-06-08",0.05,1,0
"6837",12687169,"sunny bedroom in gorgeous parkslope",49024977,"Shelby","Brooklyn","Park Slope",40.67687,-73.97848,"Private room",80,1,2,"2016-06-05",0.05,1,0
"6854",12735969,"furnished funky room in artist loft",2711820,"Adam","Brooklyn","Bedford-Stuyvesant",40.69301,-73.93098,"Private room",50,7,2,"2016-05-17",0.05,1,0
"6856",12737915,"artist loft east williamsburg",15019621,"Kennedy","Brooklyn","Williamsburg",40.71401,-73.93672,"Private room",99,1,2,"2016-05-11",0.05,1,0
"6870",12772942,"huge and cozy bedroom in the heart of williamsburg",4979093,"Nicole","Brooklyn","Williamsburg",40.70898,-73.95086,"Private room",90,3,1,"2018-01-02",0.05,1,0
"6873",12795109,"charming pr room in e. williamsburg",59375053,"Jacqueline","Brooklyn","Williamsburg",40.70766,-73.94767,"Private room",80,2,2,"2016-05-29",0.05,1,0
"6952",12955281,"comfortable 1-2 bed space close to trains",25733361,"Jon","Brooklyn","Bedford-Stuyvesant",40.70017,-73.94357,"Entire home/apt",115,3,2,"2016-07-05",0.05,1,0
"6956",12962482,"park front room in the heart of bushwick l train",21262993,"Nicole","Brooklyn","Bushwick",40.70267,-73.92383,"Private room",45,1,2,"2016-05-22",0.05,1,0
"6964",12973878,"nice safe&quiet great value room",45469626,"Aleksey","Brooklyn","Sunset Park",40.64748,-73.99802,"Private room",41,3,2,"2016-07-05",0.05,1,0
"7003",13044519,"quiet  relaxing room in greenpoint",2349563,"Johann","Brooklyn","Greenpoint",40.73356,-73.95808,"Private room",80,1,2,"2016-07-26",0.05,1,0
"7017",13064336,"cozy private bedroom - williamsburg",1412548,"Naomi","Brooklyn","Williamsburg",40.70806,-73.94224,"Private room",60,3,1,"2017-10-12",0.05,1,0
"7027",13079618,"cozy apartment in fort greene",7221835,"Darian","Brooklyn","Fort Greene",40.6904,-73.97285,"Entire home/apt",140,3,2,"2016-10-24",0.05,1,0
"7033",13083988,"private bedroom bath in luxury greenpoint condo",154956,"Katie","Brooklyn","Greenpoint",40.73443,-73.95678,"Private room",90,7,2,"2016-08-14",0.05,1,47
"7050",13109949,"sunny  couple-friendly bedstuy apartment",72881006,"Lane","Brooklyn","Bedford-Stuyvesant",40.69375,-73.95208,"Private room",50,1,2,"2016-06-20",0.05,1,0
"7056",13114437,"room and private bath in sunny brooklyn apartment",42605385,"Cameron","Brooklyn","Flatbush",40.63612,-73.96297,"Private room",53,14,2,"2016-08-01",0.05,3,0
"7059",13121809,"spacious sunny one bed in williamsburg",24370211,"Yety","Brooklyn","Williamsburg",40.71307,-73.95502,"Entire home/apt",80,10,2,"2017-01-07",0.05,2,0
"7069",13134161,"peaceful home  industrial neighborhood",460765,"Jack","Brooklyn","Gowanus",40.68164,-73.98631,"Private room",63,2,2,"2016-06-19",0.05,1,0
"7086",13155196,"artist's room in large apartment",7532592,"Nicole","Brooklyn","Fort Greene",40.69497,-73.97209,"Private room",50,7,2,"2016-06-25",0.05,1,0
"7100",13170825,"sunny and spacious 1 bedroom brooklyn apartment",27556149,"Ja'Tovia","Brooklyn","Bedford-Stuyvesant",40.68444,-73.94822,"Entire home/apt",75,5,2,"2016-07-18",0.05,1,0
"7119",13207158,"furnished room in large lefferts gardens apt.",10580223,"Andy","Brooklyn","Flatbush",40.65335,-73.95663,"Private room",50,3,2,"2016-07-05",0.05,2,27
"7153",13250303,"single room in bed-stuy",38322121,"Pierre-Alexis","Brooklyn","Bedford-Stuyvesant",40.69484,-73.95852,"Private room",70,3,2,"2016-06-23",0.05,1,0
"7170",13279036,"sunny cozy room with rooftop area in bk",72483475,"Andrea","Brooklyn","Bushwick",40.69092,-73.91073,"Private room",50,2,2,"2016-06-14",0.05,1,0
"7189",13298526,"ac room in a huge lux greenpoint loft",49742862,"Angela","Brooklyn","Greenpoint",40.73052,-73.95876,"Private room",80,2,2,"2019-01-01",0.05,2,0
"7231",13371473,"cozy bedroom in spacious apt in east williamsburg",185394,"Gregory","Brooklyn","Williamsburg",40.70478,-73.9435,"Private room",75,1,2,"2016-06-27",0.05,2,0
"7248",13379511,"charming brownstone in clinton hill",76037379,"Josh+Emily","Brooklyn","Clinton Hill",40.68594,-73.96293,"Entire home/apt",120,3,2,"2016-11-28",0.05,1,0
"7273",13409920,"simple  spacious studio with rooftop access",21573063,"Deena","Brooklyn","Bedford-Stuyvesant",40.68547,-73.93209,"Entire home/apt",50,1,2,"2016-06-27",0.05,1,0
"7292",13434493,"private trendy bushwick loft",74903132,"Cassidy","Brooklyn","Bushwick",40.69375,-73.92123,"Private room",41,3,2,"2016-07-27",0.05,1,0
"7296",13443794,"convenient  cozy  and cheap room in bushwick",60962117,"Sayre","Brooklyn","Bushwick",40.68846,-73.90847,"Private room",45,5,2,"2016-06-24",0.05,1,0
"7300",13446580,"casually chic 2+bedroom townhouse",50477855,"Nancy And David","Brooklyn","South Slope",40.66378,-73.98621,"Entire home/apt",225,5,2,"2016-10-10",0.05,1,0
"7361",13530958,"basically your own apartment: cobble hill gem",3302537,"Marielle","Brooklyn","Cobble Hill",40.68796,-73.99229,"Entire home/apt",120,1,2,"2016-07-29",0.05,1,0
"7375",13546425,"room in ground level brownstone with private yard",9501536,"Morgan","Brooklyn","Bedford-Stuyvesant",40.6829,-73.93935,"Private room",60,2,2,"2016-07-11",0.05,1,0
"7433",13625381,"the perfect spot in bushwhick",9320995,"Jessie","Brooklyn","Bushwick",40.7035,-73.92912,"Private room",35,3,1,"2018-01-01",0.05,1,0
"7470",13673951,"large private room & bath in sunny 2bed 2bath apt.",42605385,"Cameron","Brooklyn","Flatbush",40.63624,-73.96365,"Private room",39,4,2,"2016-08-01",0.05,3,0
"7481",13687180,"clean comfy room in clinton hill",27473592,"Sam","Brooklyn","Clinton Hill",40.68297,-73.96115,"Entire home/apt",75,1,2,"2016-08-09",0.05,1,0
"7495",13709910,"cute & quiet room in a brownstone in clinton hill",10366292,"Lea","Brooklyn","Clinton Hill",40.6854,-73.96395,"Private room",45,7,1,"2017-10-11",0.05,3,0
"7498",13712179,"brooklyn heights retreat",45924792,"Liz","Brooklyn","Brooklyn Heights",40.69027,-73.99418,"Entire home/apt",111,4,2,"2016-07-21",0.05,1,0
"7687",13991526,"brooklyn apartment",14512391,"Thomas","Brooklyn","Greenpoint",40.7205,-73.94125,"Entire home/apt",100,1,1,"2018-01-01",0.05,1,0
"7931",14486539,"welcome to your private room in my home",26267606,"Hypha","Brooklyn","Prospect Heights",40.67325,-73.96348,"Private room",100,3,1,"2017-10-08",0.05,1,179
"8032",14772328,"amazing space in the heart of williamsburg",62126843,"James","Brooklyn","Williamsburg",40.71417,-73.94463,"Entire home/apt",60,10,1,"2017-09-26",0.05,1,0
"8165",15080936,"home 4 medical professionals- the ""tamponade""",26377263,"Stat","Brooklyn","Bedford-Stuyvesant",40.68979,-73.95048,"Private room",57,30,1,"2017-10-07",0.05,43,216
"8199",15142578,"sunny bedroom in amazing location williamsburg",6103075,"Aviva","Brooklyn","Williamsburg",40.71435,-73.96336,"Private room",60,14,1,"2017-09-30",0.05,1,341
"8457",15755439,"2 bedroom  apartment in front of prospect park",3033622,"Jose","Brooklyn","Windsor Terrace",40.65237,-73.97365,"Entire home/apt",90,7,1,"2017-12-31",0.05,2,210
"8550",15926847,"super spacious & sunny 1-bedroom fort greene apt.",19966776,"Lidia","Brooklyn","Fort Greene",40.68386,-73.96813,"Entire home/apt",150,2,1,"2017-10-08",0.05,1,0
"8649",16108194,"quiet  clean room in amazing location ! ",2642093,"Paloma","Brooklyn","Greenpoint",40.73124,-73.95527,"Private room",75,5,1,"2017-10-04",0.05,1,0
"9137",16811150,"clinton hill paradise",47412121,"Laura","Brooklyn","Clinton Hill",40.69559,-73.96998,"Private room",100,7,1,"2017-12-16",0.05,1,0
"9246",17171691,"modern 1 bedroom luxury apartment in dumbo",115517627,"Kevin","Brooklyn","Vinegar Hill",40.69891,-73.98423,"Entire home/apt",175,4,1,"2017-10-22",0.05,1,0
"9458",17682081,"artist brooklyn heights home",9028424,"Michael","Brooklyn","Brooklyn Heights",40.69551,-73.99371,"Entire home/apt",140,7,1,"2018-01-02",0.05,1,8
"9496",17739111,"living room in 2 bedroom apartment brighton beach",119523037,"Anna","Brooklyn","Brighton Beach",40.58017,-73.9616,"Shared room",50,1,1,"2017-09-13",0.05,4,1
"9618",18068692,"beautiful  sunny  artsy apartment in brooklyn",4191725,"Efrain","Brooklyn","Bedford-Stuyvesant",40.69502,-73.9478,"Entire home/apt",80,21,1,"2017-12-05",0.05,1,66
"9854",18560625,"beautiful private bedroom by prospect park",128852127,"Laura","Brooklyn","Prospect-Lefferts Gardens",40.65634,-73.95704,"Private room",30,30,1,"2017-12-31",0.05,1,0
"9904",18624243,"sunny & cozy 1br in the heart of fort greene",50605761,"Adam","Brooklyn","Fort Greene",40.68647,-73.97531,"Entire home/apt",130,5,1,"2017-10-16",0.05,1,2
"9944",18691084,"spacious and sunny room in williamsburg",30384022,"Cecilia","Brooklyn","Williamsburg",40.7107,-73.94295,"Private room",65,7,1,"2017-12-24",0.05,1,0
"9989",18750597,"huge brooklyn brownstone living  close to it all.",8993084,"Kimberly","Brooklyn","Bedford-Stuyvesant",40.69023,-73.95428,"Private room",0,4,1,"2018-01-06",0.05,4,28
"10063",18894322,"spacious  family-friendly cobble hill townhouse",19001247,"Lindsay","Brooklyn","Carroll Gardens",40.68333,-73.99802,"Entire home/apt",800,3,1,"2017-12-30",0.05,1,0
"10212",19154266,"modern  airy 2br in the heart of brooklyn",5260367,"Jake","Brooklyn","Boerum Hill",40.68942,-73.98739,"Entire home/apt",150,30,1,"2017-11-30",0.05,1,91
"10309",19306475,"charming brooklyn house on a quiet block",11688742,"Holly","Brooklyn","Windsor Terrace",40.65193,-73.97743,"Entire home/apt",300,3,1,"2017-11-25",0.05,1,194
"10702",19922819,"great area in east williamsburg",10642725,"Nate","Brooklyn","Bedford-Stuyvesant",40.69425,-73.93325,"Private room",35,2,1,"2017-09-28",0.05,1,0
"10710",19936586,"huge sunny room in bedstuy (musician friendly)",26091462,"Tanya","Brooklyn","Bedford-Stuyvesant",40.69499,-73.94921,"Private room",100,1,1,"2017-11-05",0.05,2,0
"10785",20032886,"private room & living room in shared bushwick apt",16329486,"Krysta","Brooklyn","Bushwick",40.70266,-73.92153,"Private room",75,12,1,"2017-12-14",0.05,1,0
"10953",20308703,"great chance to live in a great new 2br apartment ! ",144868702,"Polina","Brooklyn","Bedford-Stuyvesant",40.69072,-73.92674,"Entire home/apt",165,3,1,"2017-09-15",0.05,1,0
"11034",20483387,"bed-stuy top floor room  with  extreme natural light",6824234,"Stephan","Brooklyn","Bedford-Stuyvesant",40.6897,-73.93078,"Private room",50,4,1,"2018-01-03",0.05,1,0
"11035",20491800,"huge 2br 2ba on border of carroll gardens gowanus",4376320,"Brooks","Brooklyn","Gowanus",40.68003,-73.99039,"Entire home/apt",192,2,1,"2017-11-26",0.05,1,0
"11099",20602769,"huge 2 br & 2 bth duplex  with  private patio & roof",24323380,"Jonathan","Brooklyn","Bedford-Stuyvesant",40.69315,-73.9565,"Entire home/apt",180,3,1,"2017-12-16",0.05,1,0
"11111",20621540,"spacious room in fort greene",3490097,"Victoria","Brooklyn","Fort Greene",40.68703,-73.97575,"Private room",67,3,1,"2017-09-12",0.05,1,0
"11177",20692888,"large bedroom in williamsburg 10 mins to manhattan",3879852,"Zaki","Brooklyn","Williamsburg",40.71279,-73.94662,"Private room",65,3,1,"2017-09-20",0.05,1,0
"11190",20711342,"great location - bedford bedroom",6520264,"Mark","Brooklyn","Williamsburg",40.71702,-73.95732,"Private room",75,2,1,"2017-09-21",0.05,1,0
"11204",20738991,"brownstone apartment in bed-stuy",37627534,"Tim","Brooklyn","Bedford-Stuyvesant",40.68953,-73.93187,"Private room",49,2,1,"2017-09-11",0.05,1,0
"11223",20760274,"new building  with  rooftop & laundry  cozy room",24417778,"Auni (Masroor)","Brooklyn","Bedford-Stuyvesant",40.67927,-73.94758,"Private room",88,4,1,"2017-09-15",0.05,1,0
"11230",20770559,"big cozy private room next to the park",4982459,"Mariana","Brooklyn","Flatbush",40.65247,-73.96399,"Private room",44,3,1,"2017-09-20",0.05,3,0
"11242",20792967,"your own flat in historic bed-stuy district",2648270,"Jaweer","Brooklyn","Bedford-Stuyvesant",40.68462,-73.93724,"Entire home/apt",74,4,1,"2017-09-30",0.05,1,0
"11248",20803231,"minimal light-filled home near prospect park",1143503,"Tina","Brooklyn","Windsor Terrace",40.65457,-73.97512,"Entire home/apt",145,3,1,"2017-10-09",0.05,1,0
"11259",20818523,"cute  airy attic room",28589041,"Frankie","Brooklyn","Bedford-Stuyvesant",40.69332,-73.95085,"Private room",50,1,1,"2017-09-21",0.05,2,0
"11271",20845735,"cozy room in bushwick.",87562955,"Kennedy","Brooklyn","Bushwick",40.69813,-73.91991,"Private room",35,7,1,"2017-10-04",0.05,1,0
"11303",20899010,"historic (& happening ! ) prospect heights  bk",5761096,"Leah","Brooklyn","Prospect Heights",40.67556,-73.96427,"Private room",80,1,1,"2017-09-13",0.05,1,0
"11315",20916311,"huge apartment in crown heights",22565156,"Melissa","Brooklyn","Crown Heights",40.66689,-73.92806,"Private room",45,21,1,"2017-10-02",0.05,1,44
"11360",20982168,"private room in bushwick.",61169465,"Daniella","Brooklyn","Bedford-Stuyvesant",40.68475,-73.93589,"Private room",50,3,1,"2017-11-11",0.05,1,0
"11365",20983421,"bright warm home. a little old  a little new ! ",3461768,"Grace","Brooklyn","Prospect Heights",40.67525,-73.96408,"Private room",45,2,1,"2017-09-22",0.05,1,0
"11380",21005738,"the perfect fort greene studio",34579576,"Brooke","Brooklyn","Fort Greene",40.68805,-73.97563,"Entire home/apt",160,2,1,"2017-10-01",0.05,1,0
"11384",21008007,"cozy private room 15 mins to soho",17428620,"Roman","Brooklyn","Brooklyn Heights",40.69209,-73.99421,"Private room",119,2,1,"2017-09-28",0.05,1,0
"11400",21029146,"small room nearby c-train station (female only)",131638913,"Sachie","Brooklyn","Clinton Hill",40.68428,-73.96526,"Private room",35,1,1,"2017-12-31",0.05,1,0
"11401",21029490,"private room in greenpoint ! ",6216526,"Catalina","Brooklyn","Greenpoint",40.72386,-73.94085,"Private room",50,4,1,"2017-10-04",0.05,1,0
"11402",21029655,"beautiful room in loft with private roof & sdb",65112370,"Jacques","Brooklyn","Bedford-Stuyvesant",40.69161,-73.94417,"Private room",90,3,1,"2017-12-27",0.05,1,0
"11405",21039236,"cozy brownstone apartment in carroll gardens",1026622,"Premshree","Brooklyn","Carroll Gardens",40.68343,-73.99821,"Entire home/apt",116,7,1,"2017-10-23",0.05,1,0
"11413",21050522,"great room in williamsburg  perfect for 2",151639981,"Julie","Brooklyn","Williamsburg",40.71101,-73.96217,"Private room",65,6,1,"2017-10-14",0.05,1,0
"11415",21052514,"sunny bushwick apartment",126141244,"Alice","Brooklyn","Bushwick",40.70393,-73.91427,"Entire home/apt",120,2,1,"2017-10-09",0.05,1,0
"11426",21081975,"perfect chanukah apartment for the whole crew ! ",15692021,"Alexandra","Brooklyn","Crown Heights",40.6696,-73.94253,"Entire home/apt",400,11,1,"2017-10-15",0.05,1,0
"11433",21105248,"williamsburg - private bathroom  steps to subway",111020045,"Ben","Brooklyn","Williamsburg",40.71566,-73.94486,"Private room",100,3,1,"2017-09-26",0.05,1,0
"11449",21123576,"bedstuy treasure",46019665,"Jose","Brooklyn","Bedford-Stuyvesant",40.68444,-73.95156,"Private room",55,3,1,"2017-10-17",0.05,1,0
"11451",21127460,"huge  well-lit apartment  great brooklyn location",12317482,"Anna","Brooklyn","Crown Heights",40.66505,-73.95998,"Entire home/apt",150,2,1,"2017-09-30",0.05,1,0
"11461",21140860,"amazing room in spacious 2br apt in greenpoint ! ",24523422,"Guanchen","Brooklyn","Greenpoint",40.72109,-73.94679,"Private room",70,3,1,"2017-10-16",0.05,1,0
"11464",21149901,"cozy room in the heart of brooklyn",152605245,"Kristina","Brooklyn","Kensington",40.64382,-73.97774,"Private room",35,3,1,"2017-10-16",0.05,1,0
"11473",21173263,"private entrance room in brooklyn  with  queen bed",48510097,"Ellen","Brooklyn","Bushwick",40.6897,-73.91512,"Private room",60,2,1,"2017-10-09",0.05,1,0
"11476",21175464,"nostrand ave & st johns  dble room in shared apt.",152882655,"Edward","Brooklyn","Crown Heights",40.67249,-73.94933,"Private room",75,3,1,"2017-10-08",0.05,1,0
