"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"6024",10281054,"spacious private room in brooklyn",2238052,"Chris","Brooklyn","Bushwick",40.69288,-73.90831,"Private room",69,2,54,"2019-06-09",1.26,1,0
"7109",13184355,"spacious bushwick brownstone",73737053,"Elicia","Brooklyn","Bushwick",40.69239,-73.91416,"Private room",85,1,44,"2019-06-23",1.26,3,365
"8133",15003721,"large victorian in brooklyn - downstairs 1 bed",94555248,"Beryl","Brooklyn","East Flatbush",40.64004,-73.94933,"Private room",50,1,43,"2019-06-20",1.26,2,266
"9466",17690331,"quiet bedroom in central bushwick  16 mins to nyc",58953152,"Dmitry","Brooklyn","Bushwick",40.69927,-73.91316,"Private room",42,2,12,"2018-12-30",1.26,2,0
"9586",17957521,"cozy room in east williamsburg",123233613,"Joana","Brooklyn","Williamsburg",40.70824,-73.94379,"Private room",55,7,34,"2019-06-03",1.26,1,259
"10383",19410180,"quiet  comfy room in unbeatable wburg location ! ",7252535,"Wes","Brooklyn","Williamsburg",40.71228,-73.9599,"Private room",80,2,31,"2019-06-15",1.26,2,5
"10407",19455284,"crown heights guest house 2r",74541079,"Abraham","Brooklyn","Crown Heights",40.6696,-73.93655,"Entire home/apt",88,3,29,"2019-07-01",1.26,9,46
"11011",20435636,"stay like a local in willamsburg greenpoint - nyc",63043,"Tolga","Brooklyn","Greenpoint",40.72767,-73.95084,"Private room",80,5,19,"2019-01-21",1.26,1,0
"13652",24633732,"bright brooklyn bedroom close to prospect park",2903817,"Erica","Brooklyn","South Slope",40.66185,-73.9821,"Private room",149,2,16,"2018-11-18",1.26,1,0
"14027",25580113,"2000sqf modern loft style townhouse williamsburg",192915666,"Kazuyuki","Brooklyn","Williamsburg",40.71579,-73.93892,"Entire home/apt",500,3,16,"2019-06-08",1.26,1,160
"14359",26394592,"ma-don hideaway",135585700,"Lillie & Donald","Brooklyn","Bedford-Stuyvesant",40.69069,-73.92651,"Entire home/apt",125,2,13,"2019-01-02",1.26,1,1
"14585",26858223,"comfortable private room - next to metro",23188519,"Emily Wes","Brooklyn","Bedford-Stuyvesant",40.69323,-73.94993,"Private room",68,30,14,"2019-06-13",1.26,6,365
"15199",28054965,"crown heights gem easy access to all",52675311,"Deloris","Brooklyn","Crown Heights",40.66818,-73.95529,"Entire home/apt",200,2,13,"2019-06-23",1.26,1,89
"15201",28057180,"new 4br  2full bath with washer & dryer",210970608,"Lucy","Brooklyn","Crown Heights",40.6697,-73.94919,"Entire home/apt",285,3,13,"2019-06-16",1.26,5,275
"15844",29307957,"charming creative corner in crown heights",20976078,"Amer","Brooklyn","Crown Heights",40.67516,-73.95416,"Private room",90,1,10,"2019-04-15",1.26,1,0
"16676",30489218,"gorgeous 1-bedroom apt in williamsburg  brooklyn",59026607,"Anuj","Brooklyn","Williamsburg",40.70392,-73.94885,"Entire home/apt",72,3,7,"2019-05-16",1.26,1,0
"17646",32333972,"pacheco’s house.",242758145,"Adrian","Brooklyn","Prospect-Lefferts Gardens",40.65447,-73.9616,"Private room",60,2,6,"2019-05-20",1.26,1,144
"17887",32846103,"cozy apartment",247104282,"Sean","Brooklyn","Bedford-Stuyvesant",40.68391,-73.91721,"Private room",150,1,4,"2019-06-02",1.26,2,267
"126",65660,"bright+spacious williamsburg abode ! ",320538,"Larissa","Brooklyn","Williamsburg",40.70863,-73.94641,"Entire home/apt",95,4,132,"2019-07-07",1.27,1,46
"552",498859,"nyc 30 min by subway  brooklyn 2",2462260,"Dimitry","Brooklyn","Brighton Beach",40.5822,-73.96392,"Entire home/apt",169,4,63,"2019-07-06",1.27,1,323
"3103",5028478,"spacious and welcoming 1 bedroom apt",3116461,"Kyala","Brooklyn","East Flatbush",40.65308,-73.95109,"Entire home/apt",100,2,67,"2019-06-14",1.27,1,153
"3138",5102389,"top floor williamsburg beauty",26362901,"William","Brooklyn","Williamsburg",40.71124,-73.95717,"Entire home/apt",225,1,63,"2017-11-14",1.27,1,0
"3730",6429905,"unique space in red hook",33558572,"Kim","Brooklyn","Red Hook",40.67731,-74.0112,"Entire home/apt",160,2,64,"2019-06-16",1.27,1,341
"5145",8956253,"brklyn - comfy & chic private space",46810144,"Emmanoele","Brooklyn","Prospect-Lefferts Gardens",40.6583,-73.95405,"Private room",95,2,57,"2019-06-24",1.27,1,209
"6483",11740163,"modern 1 bdrm apt off bedford ave",1709729,"Jill","Brooklyn","Williamsburg",40.72138,-73.95757,"Entire home/apt",200,30,45,"2018-03-20",1.27,1,310
"7315",13475688,"private entrance mini apt !  part of my home",84557,"Nat","Brooklyn","Bedford-Stuyvesant",40.68988,-73.93136,"Entire home/apt",85,5,42,"2019-06-20",1.27,1,52
"7707",14014128,"amazing private room - custom style",83809962,"Tamara","Brooklyn","East Flatbush",40.66248,-73.92855,"Private room",45,1,39,"2019-06-12",1.27,2,365
"8100",14916806,"voted “best of williamsburg”   1000 sqft loft",11227830,"Logan","Brooklyn","Williamsburg",40.71865,-73.96392,"Entire home/apt",249,2,43,"2019-06-23",1.27,1,38
"8395",15614302,"2. private 1br suite in shared marine park apt.",78276061,"David","Brooklyn","Flatlands",40.61863,-73.93183,"Private room",55,2,39,"2019-06-29",1.27,1,247
"10473",19569481,"lux renovated williamsburg duplex  with  private yard",960013,"Zhana And Adam","Brooklyn","Williamsburg",40.71312,-73.94867,"Entire home/apt",250,3,31,"2019-06-01",1.27,1,13
"12066",21850082,"amazing quite & cozy room with private backyard ! ",159362106,"Matan","Brooklyn","Williamsburg",40.71345,-73.95938,"Private room",61,1,25,"2019-06-26",1.27,1,7
"13218",23612284,"spacious  sunny duplex in fort greene  brooklyn",2485076,"Jacob","Brooklyn","Fort Greene",40.69466,-73.97151,"Entire home/apt",148,3,20,"2019-06-02",1.27,1,0
"13309",23809758,"modern home with exposed brick on a quiet street",21012470,"David","Brooklyn","Bushwick",40.70329,-73.92213,"Private room",75,1,20,"2019-06-27",1.27,1,89
"13498",24229203,"artist warehouse loft",4391922,"Taras","Brooklyn","Navy Yard",40.69792,-73.96406,"Entire home/apt",150,2,19,"2018-12-29",1.27,1,0
"14032",25610990,"luxury living in greenpoint",193031210,"Chris","Brooklyn","Greenpoint",40.72983,-73.95808,"Entire home/apt",180,10,16,"2019-06-15",1.27,1,61
"14600",26874133,"spacious studio apt | walk + transit score 100",2280048,"Edgar","Brooklyn","East Flatbush",40.66097,-73.9319,"Entire home/apt",79,4,15,"2019-06-23",1.27,1,174
"16351",30066865,"lovely new renovation  stylish apartment 2 floor",212147885,"Alisa","Brooklyn","Cypress Hills",40.6765,-73.9063,"Entire home/apt",150,3,9,"2019-05-26",1.27,2,179
"16652",30460675,"2 bedroom williamsburg oasis  with private backyard",67727548,"Rachel","Brooklyn","Williamsburg",40.7066,-73.94625,"Entire home/apt",150,2,9,"2019-06-18",1.27,1,1
"16907",30794026,"bed-stuy little gem",223258125,"Nuriia","Brooklyn","Bedford-Stuyvesant",40.67907,-73.9498,"Entire home/apt",150,2,8,"2019-06-23",1.27,1,6
"37",18590,"fort greene retreat on the park",71512,"Blaise","Brooklyn","Fort Greene",40.6932,-73.97267,"Private room",95,3,143,"2019-06-16",1.28,1,132
"213",158176,"entire apt in heart of williamsburg",573065,"Laura","Brooklyn","Williamsburg",40.71534,-73.95914,"Entire home/apt",165,5,117,"2019-06-29",1.28,1,23
"300",242532,"the notorious b.n.b. { the swoon }",1177497,"Jessica","Brooklyn","Clinton Hill",40.6893,-73.96602,"Private room",279,1,120,"2019-06-19",1.28,11,362
"473",407469,"brownstone two in brooklyn in nyc",2015914,"Majar","Brooklyn","Bushwick",40.68979,-73.91661,"Private room",75,3,112,"2019-05-26",1.28,8,330
"1086",1178231,"private  cozy hideaway apt in bklyn for 1 to 3 .",6445684,"Sharon","Brooklyn","Canarsie",40.64298,-73.89035,"Entire home/apt",99,1,93,"2019-06-23",1.28,1,311
"1247",1467238,"charming prime williamsburg 2 bedroom entire home",7859118,"Kristen & Corey","Brooklyn","Williamsburg",40.71915,-73.94061,"Entire home/apt",165,2,80,"2017-07-19",1.28,1,188
"2044",3207986,"modern loft in cobble hill  bk",1874429,"Lisa","Brooklyn","Boerum Hill",40.68558,-73.9903,"Private room",99,1,75,"2019-05-31",1.28,1,125
"2233",3586141,"brooklyn private room  by f gtrain",14898658,"Chadanut","Brooklyn","Windsor Terrace",40.65015,-73.97945,"Private room",38,30,77,"2019-04-28",1.28,11,309
"4767",8151183,"light  bright and cozy ! ",5983145,"Benjamin","Brooklyn","Bushwick",40.69867,-73.91134,"Entire home/apt",120,30,51,"2018-10-27",1.28,1,202
"6628",12151638,"spacious 2 bedroom garden apartment",9558116,"Ruma","Brooklyn","Clinton Hill",40.68099,-73.96343,"Entire home/apt",144,2,49,"2019-07-03",1.28,1,69
"6649",12210323,"huge duplex apartment with backyard",65670239,"Kelly","Brooklyn","East Flatbush",40.64062,-73.94733,"Entire home/apt",215,2,44,"2019-07-04",1.28,1,279
"7404",13585835,"private room in the ❤️ of bushwick.",5352610,"Mira","Brooklyn","Williamsburg",40.70648,-73.92997,"Private room",65,4,47,"2018-10-12",1.28,2,249
"7499",13712336,"neat and tidy eden",68404305,"David","Brooklyn","Brownsville",40.66462,-73.91873,"Private room",65,3,47,"2019-01-17",1.28,1,300
"8322",15469541,"cozy two bedroom apartment.",92708653,"Renette","Brooklyn","Bedford-Stuyvesant",40.68906,-73.93675,"Entire home/apt",130,3,34,"2019-06-24",1.28,1,147
"8608",16015571,"bright and spacious living room.",39261381,"Nathaniel","Brooklyn","Flatlands",40.62531,-73.93414,"Shared room",22,1,20,"2019-07-03",1.28,2,160
"8921",16424743,"garden studio  with  private entry&bath. no smokers.",107671914,"Etwin","Brooklyn","East Flatbush",40.65737,-73.92563,"Private room",90,3,36,"2019-01-01",1.28,1,50
"8941",16453520,"beautiful  cozy 1bedroom in williamsburg",1647202,"Katya","Brooklyn","Williamsburg",40.7083,-73.94933,"Entire home/apt",100,1,37,"2019-05-28",1.28,1,44
"9441",17651741,"an east williamsburg delight",23192585,"Petra","Brooklyn","Bedford-Stuyvesant",40.68335,-73.91222,"Private room",47,4,36,"2018-06-27",1.28,1,0
"9552",17863000,"greenpoint  bk 1 bedroom  couple solo traveler",451032,"Daniela","Brooklyn","Greenpoint",40.72428,-73.94686,"Entire home/apt",120,3,8,"2019-06-21",1.28,1,3
"10715",19944880,"the bedford",5350896,"Zaher","Brooklyn","Williamsburg",40.71312,-73.9617,"Entire home/apt",175,3,30,"2019-06-25",1.28,1,24
"10830",20130471,"peaceful home in bedstuy",10010083,"Amanda","Brooklyn","Bedford-Stuyvesant",40.68317,-73.93553,"Private room",60,3,26,"2019-06-07",1.28,1,47
"10985",20387244,"comfy and cozy [best rate]",142590597,"Joica","Brooklyn","East New York",40.67467,-73.87379,"Private room",119,1,29,"2019-06-30",1.28,6,180
"12304",22067826,"home away from home",161184313,"Kristina","Brooklyn","Greenpoint",40.72977,-73.9525,"Private room",80,5,19,"2019-06-15",1.28,2,95
"13345",23876348,"cozy room for 3  only 1 block from the subway ! ",179387087,"John","Brooklyn","Bedford-Stuyvesant",40.67945,-73.90842,"Private room",40,2,20,"2019-04-28",1.28,3,3
"13434",24077570,"spacious brooklyn apartment  with  private backyard",22923979,"Séamus","Brooklyn","Bedford-Stuyvesant",40.68149,-73.93449,"Entire home/apt",155,2,13,"2019-06-28",1.28,1,53
"14662",26993585,"2 beds +roof deck+  laundry-  close to metro ! ",184090548,"Emanuel & Orion","Brooklyn","Williamsburg",40.71269,-73.95815,"Private room",95,2,15,"2019-02-10",1.28,3,335
"14972",27637220,"best of bk 20min to manhtn & 5min to williamsburg",55170899,"Ana","Brooklyn","Greenpoint",40.72586,-73.94547,"Entire home/apt",199,2,14,"2019-05-28",1.28,1,250
"15412",28539077,"sun-drenched executive suite 1",215387072,"Mr. G","Brooklyn","Bedford-Stuyvesant",40.68062,-73.91251,"Private room",80,5,12,"2019-07-02",1.28,3,354
"15727",29130838,"cozy 1bd in kensington",22474793,"Alena","Brooklyn","Kensington",40.64046,-73.97233,"Entire home/apt",130,1,2,"2019-05-27",1.28,1,95
"16541",30351256,"huge one-bed  prospect park  cat lovers only !  ! ",1675112,"Rebecca","Brooklyn","Prospect-Lefferts Gardens",40.66106,-73.96189,"Entire home/apt",79,5,2,"2019-06-23",1.28,1,8
"17145",31173740,"marion manor",233025597,"Déon","Brooklyn","Bedford-Stuyvesant",40.68092,-73.92045,"Entire home/apt",195,2,4,"2019-07-01",1.28,1,301
"17170",31208865,"big studio across the street from prospect park",52964447,"Mariel","Brooklyn","Prospect-Lefferts Gardens",40.66042,-73.96129,"Entire home/apt",70,2,7,"2019-06-30",1.28,1,29
"17478",31906580,"bright high ceiling bedroom in east williamsburg",2707591,"Lívia","Brooklyn","Williamsburg",40.70754,-73.94228,"Private room",95,1,6,"2019-07-01",1.28,1,200
"17904",32884159,"huge brooklyn duplex",238544255,"Kynara","Brooklyn","Bedford-Stuyvesant",40.68274,-73.91272,"Private room",45,1,5,"2019-06-01",1.28,1,37
"18927",34780437,"great private room with 2 beds near metro",222252623,"Lisa And Julian","Brooklyn","Bedford-Stuyvesant",40.69418,-73.94409,"Private room",68,2,2,"2019-06-23",1.28,3,0
"262",205485,"ideal brooklyn brownstone apartment",1010242,"Zora & Chris","Brooklyn","Bedford-Stuyvesant",40.68186,-73.94113,"Entire home/apt",145,3,123,"2019-06-11",1.29,1,287
"1281",1524562,"stuyvesant heights townhouse",4540899,"Tee","Brooklyn","Bedford-Stuyvesant",40.69399,-73.93135,"Entire home/apt",89,3,86,"2019-05-26",1.29,1,223
"1989",3090922,"private rm in cozy wburg loft  1 blk fr bedford l",4936720,"Mac","Brooklyn","Williamsburg",40.7152,-73.95445,"Private room",75,1,52,"2019-06-16",1.29,2,25
"2441",3943879,"prime williamsburg loft on bedford",20435647,"Mette","Brooklyn","Williamsburg",40.71713,-73.95669,"Entire home/apt",175,2,76,"2019-06-21",1.29,1,19
"3929",6750443,"stunning & comfortable home in williamsburg",35288455,"Gabriela","Brooklyn","Williamsburg",40.71154,-73.96424,"Entire home/apt",147,3,55,"2018-12-26",1.29,1,5
"4441",7620763,"lovely bsmt apt. nr trn  to nyc - no cleaning fee",15163256,"Faigie","Brooklyn","Sheepshead Bay",40.60633,-73.95704,"Private room",92,3,60,"2019-06-17",1.29,3,334
"4740",8072371,"❤️ beautiful artistic 2 level brownstone ❤️legal❤️",54255,"Sarah","Brooklyn","Bedford-Stuyvesant",40.684,-73.93227,"Entire home/apt",395,3,60,"2019-06-03",1.29,3,17
"9366",17495862,"homey funky eclectic rich of arts",90215210,"Lou","Brooklyn","Crown Heights",40.67167,-73.93088,"Private room",45,4,37,"2019-06-24",1.29,1,84
"9668",18177024,"two bedroom on williamsburg waterfront",187912,"Erin","Brooklyn","Williamsburg",40.71638,-73.96612,"Entire home/apt",235,1,35,"2019-06-14",1.29,2,9
"9704",18255869,"brooklyn hidden gem",126176275,"Audrey","Brooklyn","East Flatbush",40.63602,-73.93105,"Private room",50,30,32,"2019-06-26",1.29,4,64
"12632",22400476,"free yoga & sauna  awesome room. sunny  wood floor",6787883,"Gabriela","Brooklyn","Carroll Gardens",40.68105,-73.99267,"Private room",53,1,20,"2019-03-23",1.29,4,151
"12773",22634088,"brooklyn condominium with balcony",155607686,"Jenna","Brooklyn","Gravesend",40.58876,-73.97349,"Private room",39,3,20,"2019-06-15",1.29,1,324
"12784",22667271,"peaceful private luxe bushwick space",5680111,"Timothy","Brooklyn","Bushwick",40.6881,-73.91312,"Private room",71,5,19,"2019-04-16",1.29,7,140
"13078",23289674,"williamsburg prime brooklyn private apt near water",29219991,"Doug","Brooklyn","Williamsburg",40.71703,-73.96509,"Entire home/apt",125,31,11,"2019-05-09",1.29,2,190
"16449",30229776,"dandy room close to metro",226338109,"Mia","Brooklyn","Bedford-Stuyvesant",40.68795,-73.95614,"Private room",65,2,9,"2019-04-29",1.29,4,311
"17640",32314821,"huge room in creative colorful modern apartment",3703456,"Brooke","Brooklyn","Bedford-Stuyvesant",40.69619,-73.94242,"Private room",55,1,6,"2019-04-28",1.29,2,22
"17845",32750384,"generous  light-filled room in brooklyn townhouse",62803,"Eugenia","Brooklyn","Brownsville",40.66863,-73.92169,"Private room",44,9,4,"2019-06-01",1.29,2,12
"17934",32937802,"charming 2 bedroom  your cozy brooklyn homebase ! ",1580711,"Dawn","Brooklyn","Clinton Hill",40.69444,-73.9669,"Entire home/apt",115,2,4,"2019-06-24",1.29,1,46
"17953",32979245,"guest house",248202552,"Stanislav","Brooklyn","Brighton Beach",40.57974,-73.95892,"Private room",55,1,5,"2019-06-23",1.29,1,0
"17958",32991956,"charming cozy 1 bedroom in the heart of greenpoint",4158712,"Marina","Brooklyn","Greenpoint",40.73282,-73.95208,"Entire home/apt",117,2,3,"2019-06-23",1.29,1,15
"18043",33184502,"private  sunny room in prime williamsburg",89035025,"Leanne","Brooklyn","Williamsburg",40.71492,-73.94332,"Private room",65,3,4,"2019-06-10",1.29,1,3
"18096",33329762,"chic renovated historic 1br with garden",1036179,"Nathan","Brooklyn","Crown Heights",40.67318,-73.95566,"Entire home/apt",225,4,4,"2019-07-07",1.29,1,11
"18188",33491297,"entire apartment in park slope brownstone",3208908,"Julie","Brooklyn","Park Slope",40.68068,-73.97938,"Entire home/apt",245,3,3,"2019-06-12",1.29,1,35
"18669",34315737,"studio apartment   in boropark brooklyn ny",259063599,"Yehudit","Brooklyn","Borough Park",40.63302,-73.9837,"Entire home/apt",120,1,3,"2019-07-03",1.29,1,177
"531",482765,"beautiful brooklyn brownstone",2389885,"Megan","Brooklyn","Fort Greene",40.68834,-73.97875,"Private room",100,2,112,"2019-06-30",1.3,2,12
"2014",3144135,"cozy garden view apartment !   perfect for families ! ",10835806,"Rick","Brooklyn","Bedford-Stuyvesant",40.68208,-73.92994,"Entire home/apt",185,5,60,"2019-03-29",1.3,1,0
"2145",3394314,"entire lux apt in williamsburg - 30 days or more",12057272,"Nicky","Brooklyn","Greenpoint",40.71959,-73.95153,"Entire home/apt",120,30,77,"2016-05-16",1.3,1,3
"2197",3513960,"amazing room artsy bklyn brownstone",4847926,"Shelley","Brooklyn","Flatbush",40.64246,-73.95443,"Private room",38,3,76,"2019-06-03",1.3,3,253
"2449",3953942,"spacious 1 bedroom apt in brooklyn",8015051,"Justine","Brooklyn","Crown Heights",40.67042,-73.95608,"Entire home/apt",115,2,76,"2019-06-16",1.3,1,283
"5117",8905651,"cozy room in e.williamsburg + rooftop & backyard",3989837,"Nadav","Brooklyn","Williamsburg",40.7074,-73.94063,"Private room",59,3,59,"2019-06-30",1.3,2,119
"6122",10542347,"mega comfy pullout qn - clean apartment",30423241,"Nick","Brooklyn","Greenpoint",40.7299,-73.95782,"Private room",44,4,47,"2019-05-21",1.3,2,0
"8107",14945219,"sunny art loft in bushwick  brooklyn + 1 cute cat",5792120,"Julia","Brooklyn","Bushwick",40.70708,-73.92343,"Entire home/apt",102,1,44,"2019-06-26",1.3,1,38
"11257",20816972,"house of moon dog",149296548,"Eli","Brooklyn","Bushwick",40.69653,-73.91492,"Private room",59,3,29,"2019-06-24",1.3,1,63
"12076",21859658,"modern chic  pvt gardn  2 stops to nyc  brooklyn",3094754,"Numi","Brooklyn","Sunset Park",40.65602,-74.00509,"Entire home/apt",259,2,25,"2019-06-17",1.3,2,355
"12238",21994769,"experience nyc the brooklyn way private 2 bedrooms",160601986,"Alexander","Brooklyn","Mill Basin",40.61224,-73.91854,"Entire home/apt",85,3,25,"2019-07-02",1.3,1,139
"12452",22218658,"bed-stuy is fly !  !  1-8 guests",162352916,"J C","Brooklyn","Bedford-Stuyvesant",40.69318,-73.95418,"Private room",50,1,24,"2019-04-25",1.3,1,354
"12585",22344483,"greenpoint pad",163376694,"Stephanie","Brooklyn","Greenpoint",40.72288,-73.9514,"Entire home/apt",125,21,24,"2019-04-29",1.3,1,264
"12614",22374799,"★spacious 2 b r apt | 3 beds + wifi~sleeps 1-6★",163605956,"Jean","Brooklyn","Flatlands",40.62906,-73.92938,"Entire home/apt",117,1,24,"2019-06-24",1.3,1,328
"12910",22904985,"a wonderful place is waiting 4u in brooklyn  !  !  ! ",169532780,"Nix","Brooklyn","East New York",40.67342,-73.89325,"Entire home/apt",169,3,22,"2019-03-31",1.3,1,189
"13163",23487824,"brighton apartment",175372759,"Natali","Brooklyn","Brighton Beach",40.5788,-73.95719,"Entire home/apt",175,3,21,"2019-05-25",1.3,1,160
"13172",23520803,"spacious one-bedroom apartment in cobble hill",16110255,"Jennifer","Brooklyn","Gowanus",40.68084,-73.98964,"Entire home/apt",130,7,11,"2019-06-30",1.3,1,1
"14680",27029508,"newly renovated 3 bedroom apartment in brooklyn",1892281,"Ashley","Brooklyn","East Flatbush",40.65887,-73.9198,"Entire home/apt",250,3,15,"2019-07-01",1.3,1,266
"15179",28026246,"beautiful 4bdr unit @greenpoint 2stop to manhattan",188023318,"Selina","Brooklyn","Greenpoint",40.72625,-73.95578,"Entire home/apt",480,1,11,"2019-06-12",1.3,4,63
"15300",28289858,"ft. green  clinton hill downtown brooklyn",213647282,"Arkell","Brooklyn","Fort Greene",40.68528,-73.97127,"Entire home/apt",200,2,13,"2019-02-18",1.3,1,0
"15490",28680502,"spacious clean private bedroom",169396379,"Mehdi","Brooklyn","Flatbush",40.65417,-73.95524,"Private room",95,1,12,"2019-06-15",1.3,1,179
"15522",28741548,"enjoyable newly renovated private room",216772639,"Ling","Brooklyn","Borough Park",40.63424,-74.00556,"Private room",58,1,12,"2019-06-21",1.3,7,364
"15528",28760189,"cozy happy place in brooklyn 1 block from subway",3094662,"Fernanda","Brooklyn","Fort Hamilton",40.62288,-74.03082,"Private room",90,3,12,"2019-06-19",1.3,1,63
"15803",29233981,"williamsburg one bedroom",1713685,"Jessica","Brooklyn","Williamsburg",40.71295,-73.9628,"Entire home/apt",125,1,11,"2019-06-20",1.3,1,39
"15994",29584983,"large quiet bedroom near williamsburg bridge",53413881,"Donald","Brooklyn","Williamsburg",40.70803,-73.95475,"Private room",55,2,4,"2019-05-30",1.3,1,0
"17035",31018202,"private room in bushwick loft",88221919,"Kate","Brooklyn","Williamsburg",40.70326,-73.9336,"Private room",40,2,5,"2019-04-04",1.3,1,0
"17150",31189979,"park slope brownstone garden apartment",40231738,"Thatcher","Brooklyn","Park Slope",40.67071,-73.9792,"Entire home/apt",205,2,4,"2019-06-22",1.3,1,203
"17174",31220645,"air and light and time and space",646563,"Brian","Brooklyn","Clinton Hill",40.68182,-73.96013,"Entire home/apt",187,1,8,"2019-05-13",1.3,2,0
"17175",31221208,"sunny 1 bedroom in greenpoint  great location ! ",105584927,"Lilly","Brooklyn","Greenpoint",40.72173,-73.94664,"Entire home/apt",75,2,8,"2019-04-07",1.3,1,0
"17873",32833064,"private room right off l train",6447195,"Aurora","Brooklyn","Williamsburg",40.70754,-73.94151,"Private room",42,3,3,"2019-06-26",1.3,2,5
"17951",32978962,"sunny&spacious 1br  luxury bldg  gym roof laundry",7365223,"Shay","Brooklyn","Greenpoint",40.73281,-73.95208,"Entire home/apt",170,3,4,"2019-04-27",1.3,1,157
"18762",34467399,"sunny quiet bedroom two express stops to manhattan",27493716,"Monica","Brooklyn","Sunset Park",40.64836,-74.00076,"Private room",70,1,2,"2019-07-02",1.3,2,361
"18822",34578823,"beautiful new 2 bed in east williamsburg",256341094,"David","Brooklyn","Bushwick",40.6996,-73.9289,"Entire home/apt",249,6,2,"2019-06-13",1.3,2,161
"1381",1782437,"1800sf urban goddess brooklyn loft",7880914,"Claudia","Brooklyn","Bedford-Stuyvesant",40.69169,-73.9603,"Entire home/apt",175,2,85,"2019-06-17",1.31,1,287
"1495",1958765,"stylish 1 br loft apt williamsburg",10123248,"Sylvana","Brooklyn","Williamsburg",40.71688,-73.94584,"Entire home/apt",250,2,88,"2019-05-28",1.31,1,223
"2333",3749971,"williamsburg apt.  with  private patio",10094431,"Sofia","Brooklyn","Williamsburg",40.71623,-73.96415,"Private room",115,1,78,"2019-07-01",1.31,1,8
"2336",3752035,"new & modern 2 br brownstone apt.",14961638,"Elito","Brooklyn","Bedford-Stuyvesant",40.68772,-73.95484,"Entire home/apt",180,3,72,"2019-06-17",1.31,1,291
"3452",5874326,"a nice room and free parking",28722667,"Qudsia","Brooklyn","Flatlands",40.62345,-73.93001,"Private room",89,1,68,"2019-06-23",1.31,3,365
"3593",6228461,"brooklyn zen gem serenity bedroom",31675601,"Sophie","Brooklyn","Bay Ridge",40.62674,-74.02996,"Private room",65,30,67,"2019-05-19",1.31,4,252
"5128",8931635,"bright new 1bd central park slope",5641193,"Melissa","Brooklyn","Park Slope",40.66795,-73.98053,"Entire home/apt",140,40,59,"2017-08-28",1.31,1,126
"6156",10605897,"chic modern luxury apartment. 2 bed 2 bath.  patio",13731605,"Antonella","Brooklyn","Crown Heights",40.67689,-73.93967,"Entire home/apt",199,4,52,"2019-06-24",1.31,2,242
"7724",14041447,"cosy crown heights home away from home",84141923,"Marisha","Brooklyn","Crown Heights",40.66856,-73.93929,"Private room",50,3,45,"2019-02-18",1.31,2,0
"9334",17420370,"huge  clean & classy studio room in shared apt",76186812,"Ula","Brooklyn","Bedford-Stuyvesant",40.68083,-73.94445,"Private room",36,5,8,"2019-05-29",1.31,2,0
"9832",18506359,"luxurious  spacious loft in williamsburg",123953239,"Philippe","Brooklyn","Williamsburg",40.71058,-73.96402,"Entire home/apt",260,2,34,"2019-06-14",1.31,2,330
"10229",19176053,"renovated sunny 1br  with  private bath steps to train",39808438,"Easton","Brooklyn","Bushwick",40.68947,-73.91544,"Private room",45,2,30,"2019-03-27",1.31,5,0
"13105",23360409,"beautiful place in historic bed stuy neighborhood",3478341,"Mark","Brooklyn","Bedford-Stuyvesant",40.68352,-73.92557,"Entire home/apt",99,2,21,"2019-06-19",1.31,1,26
"13214",23608665,"huge bedroom with lots of light & free yoga sauna ! ",6787883,"Gabriela","Brooklyn","Carroll Gardens",40.68086,-73.9926,"Private room",74,1,20,"2019-05-19",1.31,4,162
"13458",24154729,"sunny brooklyn artist's apartment",37995238,"Lara","Brooklyn","Williamsburg",40.71426,-73.9369,"Entire home/apt",90,7,18,"2019-05-01",1.31,1,0
"14191",26050423,"spacious  trendy bedroom in the heart of bushwick",769759,"Karla","Brooklyn","Bushwick",40.69615,-73.93302,"Private room",60,2,17,"2019-05-19",1.31,2,2
"15313",28312177,"private en-suite in an beautiful brownstone",213803787,"Naftaly","Brooklyn","Crown Heights",40.66627,-73.94164,"Entire home/apt",180,1,12,"2019-05-31",1.31,1,109
"15768",29183697,"citrine bedroom",119669058,"Melissa","Brooklyn","Bedford-Stuyvesant",40.69436,-73.95526,"Private room",65,2,11,"2019-07-03",1.31,34,282
"295",239883,"private room in fort green bk close to city",136962,"Li","Brooklyn","Fort Greene",40.68501,-73.97019,"Private room",85,5,124,"2019-05-25",1.32,1,69
"615",573795,"spacious stylish  2 bedroom suite",38513,"Nkosi","Brooklyn","East Flatbush",40.65204,-73.94938,"Entire home/apt",133,4,104,"2019-06-06",1.32,1,338
"1251",1475631,"blyn brownstone corzy corner in nyc",2015914,"Majar","Brooklyn","Bushwick",40.68786,-73.91722,"Private room",62,3,95,"2019-02-11",1.32,8,338
"3394",5728502,"hand crafted williamsburg sanctuary",26955105,"Danny","Brooklyn","Williamsburg",40.70835,-73.95226,"Entire home/apt",180,4,67,"2019-06-30",1.32,1,304
"7116",13201181,"2br heart of williamsburg  luxury hipster heaven",19873203,"Caitlin","Brooklyn","Williamsburg",40.71351,-73.95848,"Entire home/apt",319,2,49,"2019-06-03",1.32,1,82
