"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"1616",2086647,"les sun drenched  with  balcony",10653693,"Christina","Manhattan","Chinatown",40.71651,-73.99053,"Entire home/apt",169,3,2,"2015-05-19",0.03,1,0
"1710",2203154,"prime east village 1 bedroom",5392354,"Aviad","Manhattan","East Village",40.73087,-73.98713,"Entire home/apt",180,2,2,"2014-09-29",0.03,1,0
"1746",2240661,"large 1br upper east side apartment",4660888,"Stephanie","Manhattan","Upper East Side",40.77226,-73.95895,"Entire home/apt",180,2,2,"2015-06-22",0.03,1,0
"1764",2253949,"large 1 + den in the west village",10036249,"Jenna","Manhattan","West Village",40.73341,-74.00791,"Entire home/apt",250,1,2,"2014-06-26",0.03,1,0
"1917",2570561,"charming apartment river view",1676600,"Angie","Manhattan","Washington Heights",40.84309,-73.94127,"Private room",90,3,2,"2016-07-16",0.03,1,0
"1918",2571283,"entire home 1 br+ office or 2 br best uws location",5140244,"Jennifer","Manhattan","Upper West Side",40.78283,-73.97206,"Entire home/apt",199,13,2,"2019-01-01",0.03,1,0
"1919",2574386,"luxury apt - west village chelsea",9090698,"G","Manhattan","Chelsea",40.74311,-74.00718,"Entire home/apt",275,30,2,"2014-10-05",0.03,1,365
"1938",2636532,"gorgeous newly-renovated 2-br flat",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77278,-73.95753,"Entire home/apt",142,30,1,"2016-08-13",0.03,29,205
"1977",2728293,"east village  with  private bathroom & roof & elevator",12511213,"Vijay","Manhattan","East Village",40.7221,-73.98259,"Private room",90,4,1,"2016-06-13",0.03,1,0
"2039",2897714,"amazing and large modern studio",7853680,"Nesrine","Manhattan","Murray Hill",40.74923,-73.97849,"Entire home/apt",250,5,2,"2015-04-22",0.03,1,0
"2070",2979097,"perfect nyc flat !  modern ! ",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77233,-73.9572,"Entire home/apt",118,30,1,"2017-02-04",0.03,29,308
"2076",2999527,"one-of-a-kind luxury nyc epic view ! ",5422083,"Aivars","Manhattan","Battery Park City",40.70633,-74.01837,"Entire home/apt",600,30,2,"2014-05-27",0.03,1,0
"2077",3003228,"prime tribeca !  breathtaking view",1475015,"Mike","Manhattan","Civic Center",40.71662,-74.00352,"Entire home/apt",130,30,2,"2015-02-21",0.03,52,365
"2084",3026848,"nyc finest location ! ~amazing view !  ! ",1475015,"Mike","Manhattan","Murray Hill",40.74318,-73.97193,"Entire home/apt",150,30,2,"2016-11-29",0.03,52,365
"2095",3052904,"spacious upper east side pvt. room",15543098,"Carlos","Manhattan","Upper East Side",40.77401,-73.9457,"Private room",55,1,2,"2016-12-31",0.03,1,0
"2133",3143311,"lower eastside - perfect room",15518085,"Isabelle","Manhattan","Lower East Side",40.71973,-73.98993,"Private room",110,14,2,"2015-01-11",0.03,1,0
"2134",3147439,"charming west village studio with cat",7361593,"Samantha","Manhattan","West Village",40.72976,-74.00445,"Entire home/apt",115,3,2,"2017-11-11",0.03,1,0
"2145",3200198,"hell's kitchen one bedroom (near times square)",16217769,"Karlan","Manhattan","Hell's Kitchen",40.76309,-73.99155,"Entire home/apt",175,4,1,"2017-01-02",0.03,1,0
"2175",3251901,"huge room in manhattan's upper west",6726808,"Eve","Manhattan","Upper West Side",40.80131,-73.9675,"Private room",69,5,2,"2017-03-08",0.03,1,0
"2210",3332881,"apartment near upper east side",16826094,"Jeremy","Manhattan","East Harlem",40.78728,-73.94976,"Entire home/apt",100,3,1,"2016-05-15",0.03,1,0
"2218",3344509,"beautiful chelsea loft 700 sq ft",1290508,"Robert","Manhattan","Chelsea",40.74646,-73.99678,"Entire home/apt",179,10,1,"2017-01-03",0.03,1,0
"2242",3395697,"two-floor apartment on upper west",17132728,"Nick","Manhattan","Upper West Side",40.7939,-73.97485,"Entire home/apt",290,7,1,"2016-09-22",0.03,1,0
"2290",3504289,"cheap accommodation in manhattan",11308483,"Nathan","Manhattan","Kips Bay",40.73877,-73.98171,"Private room",80,1,2,"2014-07-11",0.03,1,0
"2306",3531959,"charming artists in the heights",17781037,"Gideon & Chantal","Manhattan","Harlem",40.82447,-73.95076,"Private room",95,1,2,"2014-10-20",0.03,1,0
"2332",3575859,"greenwich village room with pr.bath (dm 4 monthly)",1239959,"Naz","Manhattan","Greenwich Village",40.72802,-73.99644,"Private room",120,14,1,"2016-09-23",0.03,1,0
"2374",3646551,"gramercy~reno new 1br-sleeps 4~",2119276,"Host","Manhattan","Gramercy",40.73568,-73.98062,"Entire home/apt",150,30,2,"2015-08-07",0.03,39,331
"2520",3915042,"murray hill   midtown east studio",9081271,"Samantha","Manhattan","Murray Hill",40.74933,-73.9724,"Entire home/apt",300,1,2,"2014-12-08",0.03,1,0
"2540",3946115,"large 3 bedroom on upper west side",20449763,"Christine","Manhattan","Upper West Side",40.80075,-73.9677,"Entire home/apt",450,1,1,"2016-12-30",0.03,1,121
"2596",4051643,"cozy chic uptown home",21009723,"Magen","Manhattan","Harlem",40.8242,-73.93789,"Private room",45,4,1,"2016-06-02",0.03,1,0
"2608",4077428,"amazing park view in the les !  !  ! ",21149119,"David","Manhattan","Chinatown",40.71585,-73.99014,"Entire home/apt",225,3,2,"2015-10-04",0.03,1,221
"2664",4204302,"prime w. village location 1 bdrm",17550546,"Genevieve","Manhattan","Greenwich Village",40.73293,-73.99782,"Entire home/apt",180,1250,2,"2014-11-09",0.03,1,365
"2679",4235961,"central 2 bedroom in chelsea",16276317,"Lee","Manhattan","Chelsea",40.74366,-73.99721,"Entire home/apt",275,3,1,"2016-07-07",0.03,1,0
"2692",4261951,"beautiful 1 bedroom in midtown west",8533891,"Lev","Manhattan","Hell's Kitchen",40.76443,-73.99184,"Entire home/apt",225,3,2,"2015-01-03",0.03,1,0
"2695",4267133,"large private room in huge les apt",6793885,"Nick","Manhattan","Lower East Side",40.72156,-73.98712,"Private room",70,1,2,"2015-06-10",0.03,1,0
"2699",4274443,"wyndham 45 midtown nyc",22131245,"Roberta","Manhattan","Midtown",40.75195,-73.97191,"Private room",260,2,1,"2016-05-17",0.03,1,177
"2758",4379307,"west village apt with patio  steps from subway ! ",11742895,"Jonathan","Manhattan","West Village",40.73858,-74.00145,"Entire home/apt",180,2,1,"2016-06-17",0.03,1,0
"2858",4513084,"beautiful sunny private penthouse suite",23401472,"Heather","Manhattan","Harlem",40.82624,-73.94527,"Entire home/apt",150,30,1,"2016-07-30",0.03,2,244
"2930",4616452,"upper east side spacious 2 bedrooms",23915731,"Helene","Manhattan","Upper East Side",40.77439,-73.94965,"Entire home/apt",249,3,1,"2016-07-19",0.03,1,0
"3268",5060771,"large room in greenwich village",26133955,"William","Manhattan","West Village",40.73345,-74.00302,"Private room",89,1,1,"2016-04-21",0.03,1,365
"3368",5327598,"convenient & updated- prime east village location ! ",11576606,"Katie","Manhattan","East Village",40.72259,-73.98502,"Entire home/apt",199,3,1,"2016-10-02",0.03,1,0
"3374",5352802,"unique loft space in the middle of manhattan ! ",5740424,"Maria","Manhattan","Midtown",40.75045,-73.98456,"Entire home/apt",200,6,1,"2016-12-30",0.03,1,0
"3470",5600260,"gorgeous studio in greenwich village",29034854,"Viviana","Manhattan","Greenwich Village",40.72918,-73.99882,"Entire home/apt",200,7,1,"2016-08-01",0.03,1,23
"3664",6092607,"manhattan 1br for $2000 mo sublet",7271842,"Arlen","Manhattan","Washington Heights",40.83987,-73.94279,"Entire home/apt",100,2,1,"2016-11-01",0.03,1,0
"3694",6155857,"heart of west village cozy apt",7573842,"Christina","Manhattan","West Village",40.73405,-74.00283,"Entire home/apt",250,3,1,"2016-07-21",0.03,1,0
"3798",6346496,"east village apartment with terrace",14087588,"Drew","Manhattan","East Village",40.72514,-73.9896,"Entire home/apt",300,1,1,"2016-05-30",0.03,1,0
"3859",6423799,"uws studio",26624082,"Maurine","Manhattan","Upper West Side",40.78885,-73.98013,"Entire home/apt",90,4,1,"2016-03-26",0.03,1,0
"3865",6428581,"nolita room - convenient & quaint",3760161,"Sharmilli","Manhattan","Nolita",40.72066,-73.99566,"Private room",95,4,1,"2016-06-11",0.03,1,0
"4138",6919971,"studio apartment on upper west side",36268893,"Brittany Nicole","Manhattan","Upper West Side",40.80108,-73.9705,"Entire home/apt",70,1,1,"2016-07-18",0.03,1,0
"4216",7018619,"cozy bedroom in renovated harlem apartment",4783045,"Delesia","Manhattan","Harlem",40.81435,-73.94588,"Private room",52,2,1,"2016-07-20",0.03,1,0
"4286",7105865,"large room in upper manhattan",24797068,"Amber","Manhattan","Washington Heights",40.83663,-73.94502,"Private room",45,9,1,"2016-08-19",0.03,1,0
"4309",7176975,"ne with spacious 2 bedrooom 1.5 bath ! ",32933539,"Maria","Manhattan","Washington Heights",40.83524,-73.943,"Entire home/apt",165,4,1,"2016-06-29",0.03,1,0
"4400",7347733,"studio in central historical harlem",21056821,"Martina","Manhattan","Harlem",40.80819,-73.94315,"Entire home/apt",120,1,1,"2016-07-13",0.03,1,0
"4434",7404540,"room with a view",3401676,"Nadine","Manhattan","Kips Bay",40.73774,-73.97343,"Private room",95,28,1,"2016-05-01",0.03,1,72
"4444",7428365,"city retrieve1 -large bedroom  comfortable   quite",3542562,"Jana","Manhattan","Harlem",40.82622,-73.9498,"Private room",69,31,1,"2017-01-07",0.03,4,64
"4523",7581690,"spacious 2 bedroom apt",62791,"Tal","Manhattan","Harlem",40.81208,-73.95097,"Entire home/apt",125,3,1,"2016-10-14",0.03,1,0
"4531",7597951,"private br in modern apt @ les",17868326,"Joshua","Manhattan","Lower East Side",40.72028,-73.98182,"Private room",80,3,1,"2016-04-27",0.03,1,0
"4614",7725573,"huge private bedroom in harlem apt",10872717,"Mala","Manhattan","Harlem",40.81469,-73.94887,"Private room",75,1,1,"2016-03-31",0.03,1,0
"4714",7880998,"nomad one bedroom on park ave",41543076,"Kelsey","Manhattan","Midtown",40.74321,-73.98474,"Entire home/apt",175,7,1,"2016-07-01",0.03,1,0
"4880",8195335,"cozy room in renovated harlem apt",43226806,"Jacqueline","Manhattan","Harlem",40.80214,-73.95325,"Private room",65,6,1,"2017-01-31",0.03,1,0
"5030",8482952,"warm  comfortable west village apt with courtyard",44675456,"Mark","Manhattan","West Village",40.73798,-73.99963,"Entire home/apt",170,2,1,"2016-12-29",0.03,1,0
"5105",8622987,"huge luxury 1 bedroom apt in fidi",4228414,"Lucy","Manhattan","Financial District",40.7083,-74.00415,"Entire home/apt",160,7,1,"2016-09-03",0.03,1,0
"5157",8731224,"bright  cozy east village apartment",45815117,"Kacy","Manhattan","East Village",40.72895,-73.98789,"Entire home/apt",200,1,1,"2016-05-31",0.03,1,0
"5165",8740683,"amazing  2br apartment elev laundry ! ",1475015,"Mike","Manhattan","Midtown",40.7569,-73.96408,"Entire home/apt",115,30,1,"2017-01-27",0.03,52,341
"5252",8895019,"1 bd ap. in hell's kitchen times sq",1020828,"Philipp","Manhattan","Hell's Kitchen",40.76392,-73.99514,"Entire home/apt",150,1,1,"2016-05-08",0.03,1,0
"5301",9003691,"luxury studio apartment in nyc's chelsea district",30283594,"Kara","Manhattan","Chelsea",40.7449,-73.99167,"Entire home/apt",109,30,1,"2016-10-31",0.03,121,184
"5336",9048630,"upper manhattan inwood - beautiful",47212879,"Mary","Manhattan","Inwood",40.86703,-73.93007,"Private room",75,3,1,"2016-07-08",0.03,1,89
"5407",9146175,"brand new renovated 2br~times sqr",2856748,"Ruchi","Manhattan","Midtown",40.75687,-73.97321,"Entire home/apt",245,30,1,"2016-08-15",0.03,49,331
"5419",9168009,"room available in midtown west nyc",47577737,"Ye","Manhattan","Midtown",40.7662,-73.98321,"Private room",60,3,1,"2016-04-24",0.03,1,0
"5449",9217460,"2 bedroom artist's sunny top floor brownstone apt",19648898,"Debra","Manhattan","Harlem",40.80542,-73.9455,"Entire home/apt",90,3,1,"2016-06-12",0.03,1,0
"5500",9296598,"i would like to sublet for 3 months",48264527,"Roberta","Manhattan","Upper West Side",40.77944,-73.98518,"Entire home/apt",40,1,1,"2016-03-31",0.03,1,0
"5599",9412636,"safe&cozy bdoom 5 mins to manhattan",24244132,"Yuhao","Manhattan","Roosevelt Island",40.76168,-73.95059,"Private room",60,2,1,"2016-05-30",0.03,1,0
"5608",9422196,"private room in gramercy park",12154291,"Cindy","Manhattan","Gramercy",40.73537,-73.98244,"Private room",95,1,1,"2016-06-13",0.03,1,0
"5728",9541921,"clean & convenient room in ues",13262455,"Bridget","Manhattan","Upper East Side",40.7709,-73.95561,"Private room",95,5,1,"2016-09-15",0.03,3,0
"5739",9549937,"cozy  updated 2 bedroom in nolita ! ",24170584,"Lauren","Manhattan","Little Italy",40.72011,-73.99729,"Entire home/apt",265,1,1,"2016-12-10",0.03,2,0
"5747",9560034,"huge room in les townhouse",23854797,"Joel","Manhattan","Lower East Side",40.72136,-73.98767,"Private room",85,1,1,"2016-06-06",0.03,1,0
"5838",9682862,"large apartment in manhattan ! ",50016613,"Becky","Manhattan","Harlem",40.8241,-73.95259,"Private room",100,3,1,"2016-03-28",0.03,1,0
"5864",9710184,"1 br apt in washington heights",20709383,"Elena","Manhattan","Washington Heights",40.84504,-73.93658,"Entire home/apt",85,90,1,"2017-01-08",0.03,1,0
"5922",9757167,"1 full size bed with bike rental",4422477,"Crystal","Manhattan","East Village",40.72936,-73.97882,"Private room",100,2,1,"2016-07-31",0.03,1,0
"5923",9757351,"two bedroom next to central park",7952263,"Anne","Manhattan","Upper East Side",40.78389,-73.95306,"Entire home/apt",200,4,1,"2016-08-27",0.03,1,0
"5946",9778978,"upper manhattan rivervie new studio",32525636,"Piner","Manhattan","Harlem",40.82094,-73.95745,"Entire home/apt",50,3,1,"2016-05-22",0.03,1,0
"5964",9793465,"cozy apartment in spanish harlem",13811334,"Rachel","Manhattan","East Harlem",40.79197,-73.94711,"Entire home/apt",140,1,1,"2016-04-13",0.03,1,0
"5987",9808151,"lovely xl studio lux bldg 24hr drmn",30223110,"Deniz","Manhattan","Midtown",40.75134,-73.96807,"Entire home/apt",112,4,1,"2016-04-28",0.03,1,0
"5988",9808859,"doorman laundry one bedroom ! 5134",16098958,"Jeremy & Laura","Manhattan","Hell's Kitchen",40.76565,-73.98587,"Entire home/apt",160,30,1,"2016-11-30",0.03,96,365
"6022",9840355,"gorgeous apartment in west village",3242525,"Ther","Manhattan","West Village",40.73113,-74.00314,"Entire home/apt",120,4,1,"2016-07-06",0.03,1,0
"6031",9845284,"clean classic nyc studio",1134635,"Amelia","Manhattan","Midtown",40.74251,-73.98414,"Entire home/apt",150,2,1,"2017-01-04",0.03,1,0
"6060",9864926,"gramercy 1 bd apartment - central !  ! ",50770601,"Diana","Manhattan","Gramercy",40.73683,-73.97926,"Entire home/apt",200,1,1,"2016-06-06",0.03,5,335
"6117",9906415,"spacious  modern 1br by times sq",50939666,"Selin","Manhattan","Hell's Kitchen",40.76109,-73.99417,"Entire home/apt",245,2,1,"2016-06-26",0.03,1,0
"6136",9936109,"comfy apartment  close to train  beautiful street ! ",970003,"Cyntia","Manhattan","Morningside Heights",40.81218,-73.96112,"Entire home/apt",200,3,1,"2016-06-13",0.03,1,0
"6157",9955886,"sunny peaceful furnished room  with dresser",16568093,"Karla","Manhattan","East Harlem",40.79111,-73.94077,"Private room",50,3,1,"2016-07-19",0.03,1,0
"6162",9959880,"great room in sunny cornerapartment",29871124,"Pieter","Manhattan","Morningside Heights",40.81508,-73.95935,"Private room",49,1,1,"2016-04-11",0.03,1,0
"6172",9973654,"quintessential new york apartment",50928025,"Tommy","Manhattan","Upper West Side",40.7859,-73.9779,"Private room",95,1,1,"2016-12-31",0.03,1,0
"6187",9989842,"cozy 2 br apt in prime location ! ",5445371,"Negar","Manhattan","Upper West Side",40.78364,-73.97632,"Entire home/apt",219,2,1,"2016-11-07",0.03,1,0
"6212",10010012,"corporate rental on historic block ! ",43014167,"Mark","Manhattan","Washington Heights",40.83403,-73.93867,"Entire home/apt",200,1,1,"2016-05-20",0.03,1,0
"6215",10011086,"clean  renovated 1 bedroom apt close to 1 train",22257525,"Andrea","Manhattan","Harlem",40.82501,-73.95125,"Entire home/apt",100,3,1,"2016-08-19",0.03,1,0
"6219",10015195,"madison avenue 1 bedroom suite",50760546,"CRNY Monthly Rentals","Manhattan","Midtown",40.75093,-73.98096,"Entire home/apt",110,30,1,"2016-09-30",0.03,31,133
"6220",10015258,"beautiful sunny bedroom upper west",5041830,"Edna","Manhattan","Upper West Side",40.80137,-73.9615,"Private room",80,3,1,"2016-07-06",0.03,1,0
"6221",10016124,"madison avenue 3 bedroom loft",50760546,"CRNY Monthly Rentals","Manhattan","Murray Hill",40.74908,-73.98095,"Entire home/apt",170,30,1,"2016-08-13",0.03,31,142
"6256",10034817,"spacious 1 bed near time square",51501835,"Jeniffer","Manhattan","Hell's Kitchen",40.76343,-73.99381,"Entire home/apt",150,30,1,"2016-06-14",0.03,31,339
"6284",10059699,"amazing flatiron entire studio apt",51623576,"Charlie","Manhattan","Chelsea",40.73719,-73.99336,"Entire home/apt",159,3,1,"2017-01-02",0.03,1,0
"6369",10156314,"cozy room in east village !  ! ",52127857,"Beto","Manhattan","East Village",40.72314,-73.9797,"Private room",60,1,1,"2016-05-23",0.03,2,0
"6494",10514879,"2br luxury sunny apt  east village",4118478,"Katherine","Manhattan","East Village",40.72948,-73.98885,"Entire home/apt",450,1,1,"2016-03-27",0.03,1,0
"6518",10575777,"one bedroom  with huge window & ceiling",25475028,"Mark","Manhattan","Chinatown",40.71448,-73.99157,"Private room",110,1,1,"2016-03-28",0.03,1,0
"6541",10674243,"cal king lovely room withtvwasher-dryer in kitchen",40733633,"Betsy","Manhattan","Inwood",40.86912,-73.91988,"Private room",70,1,1,"2016-08-28",0.03,1,312
"6558",10704981,"spacious uws studio  with private patio",6716450,"Lacy","Manhattan","Upper West Side",40.79816,-73.97178,"Entire home/apt",175,2,1,"2016-10-10",0.03,1,0
"6571",10733505,"entire apartment to yourself in the heart of nyc !  ! ",45005719,"Nia","Manhattan","Hell's Kitchen",40.76504,-73.98856,"Entire home/apt",200,1,1,"2016-11-05",0.03,1,364
"6577",10765309,"designed west village with patio",8851665,"Ohad","Manhattan","West Village",40.73303,-74.00118,"Entire home/apt",200,3,1,"2016-07-02",0.03,1,0
"6590",10808086,"huge quiet fun spot in heart o les ! ",15129374,"Ben","Manhattan","Lower East Side",40.72088,-73.98533,"Entire home/apt",200,2,1,"2016-03-30",0.03,1,0
"6602",10839007,"lower east side walk up apartment",56124518,"David","Manhattan","Lower East Side",40.72005,-73.98409,"Private room",90,5,1,"2016-05-28",0.03,1,0
"6647",11003247,"two bedroom apt. in wash heights",57097075,"Matt","Manhattan","Washington Heights",40.84901,-73.93859,"Entire home/apt",90,12,1,"2016-08-16",0.03,1,0
"6656",11035889,"cozy bedroom in the lower east side",57269448,"Chantal","Manhattan","Lower East Side",40.72104,-73.98298,"Private room",100,2,1,"2016-06-14",0.03,1,0
"6659",11043540,"sunny les pied a terre",5546836,"Natalie","Manhattan","Lower East Side",40.71884,-73.98594,"Entire home/apt",150,1,1,"2016-06-18",0.03,1,0
"6695",11156579,"townhouse charme in city~east 59th studio",2856748,"Ruchi","Manhattan","Midtown",40.7591,-73.96334,"Entire home/apt",180,30,1,"2016-06-02",0.03,49,364
"6759",11351798,"west village penthouse loft w roof",29658310,"Nathaniel","Manhattan","Greenwich Village",40.73469,-73.99838,"Entire home/apt",200,3,1,"2016-05-18",0.03,1,0
"6762",11359026,"one bedroom apt near times square",59499901,"Nate","Manhattan","Hell's Kitchen",40.76189,-73.98961,"Entire home/apt",200,3,1,"2017-01-02",0.03,1,0
"6764",11360854,"1 bedroom in cozy apartment",1565924,"Johanna","Manhattan","East Harlem",40.79191,-73.94613,"Private room",65,1,1,"2016-12-30",0.03,1,0
"6821",11491051,"nyc studio apartment",60500336,"Adam","Manhattan","Murray Hill",40.74573,-73.97802,"Entire home/apt",100,1,1,"2016-04-01",0.03,1,0
"6830",11511466,"manhattan: 80's upper east side - entire apartment",1827164,"Diana","Manhattan","Upper East Side",40.77287,-73.95292,"Entire home/apt",300,31,1,"2016-10-18",0.03,1,201
"6853",11547246,"large  sunny room - lower east side",22551065,"Tamir","Manhattan","Lower East Side",40.71931,-73.98393,"Private room",85,5,1,"2016-05-16",0.03,1,0
"6870",11573269,"sunny studio - 23rd floor  doorman",11764237,"David","Manhattan","Kips Bay",40.74342,-73.97505,"Entire home/apt",135,1,1,"2016-04-04",0.03,1,0
"6887",11596767,"city views & balcony~gorgeous 2br in murray hill",2856748,"Ruchi","Manhattan","Murray Hill",40.74754,-73.97199,"Entire home/apt",297,30,1,"2016-06-30",0.03,49,311
"6905",11635717,"luxurious  sunny 2-bedroom apt.",61382075,"Elena","Manhattan","Washington Heights",40.84326,-73.93901,"Entire home/apt",100,14,1,"2016-05-23",0.03,2,0
"6913",11649223,"3 bedroom  family ready  in harlem",254650,"Brandi","Manhattan","Harlem",40.80306,-73.95308,"Entire home/apt",250,1,1,"2016-04-08",0.03,2,0
"6922",11657725,"spacious one-bedroom apartment",61863502,"Wei","Manhattan","Upper East Side",40.77933,-73.94862,"Entire home/apt",119,5,1,"2016-06-19",0.03,1,0
"6935",11675817,"your own studio in lower east side",1534857,"Sandro","Manhattan","Chinatown",40.71674,-73.98995,"Entire home/apt",120,7,1,"2016-04-08",0.03,2,0
"6946",11713899,"modern exposed brick studio",39149459,"Daisy","Manhattan","East Village",40.72428,-73.98748,"Entire home/apt",110,1,1,"2016-05-23",0.03,1,0
"6960",11738951,"financial district luxury building",61303786,"孙浩","Manhattan","Financial District",40.70666,-74.00597,"Private room",60,15,1,"2016-05-02",0.03,1,0
"6983",11786452,"amazing 1 bed in greenwich village",46583440,"Sophie","Manhattan","Greenwich Village",40.73573,-73.99496,"Entire home/apt",152,1,1,"2016-04-01",0.03,1,0
"6996",11827224,"2 br  24-hour doorman  gramercy",16058022,"Jackie","Manhattan","Gramercy",40.73755,-73.98041,"Entire home/apt",130,5,1,"2016-04-22",0.03,1,0
"7010",11850918,"convenient 2br 2ba - east village",14363695,"Heda","Manhattan","East Village",40.72852,-73.98064,"Entire home/apt",275,5,1,"2016-04-19",0.03,1,0
"7016",11866156,"apt in heart of hell's kichen",988788,"Marissa","Manhattan","Hell's Kitchen",40.76362,-73.99033,"Private room",79,1,1,"2016-04-03",0.03,1,0
"7021",11871903,"cozy bedroom on uws steps to cpw  !  ! ",50032395,"Wayne And Yesim","Manhattan","Upper West Side",40.80029,-73.96626,"Private room",75,1,1,"2016-03-28",0.03,2,188
"7047",11943846,"spacious modern manhattan 2br",50976547,"Young","Manhattan","East Village",40.72175,-73.98088,"Entire home/apt",250,3,1,"2016-05-02",0.03,1,0
"7065",12000030,"sunny  quiet downtown 1br apt - great location ! ",42047615,"Jonathan & Nancy","Manhattan","Chelsea",40.74069,-74.00069,"Entire home/apt",199,30,1,"2016-10-31",0.03,2,292
"7085",12009807,"cozy centrally located les apt",39856008,"Tanya","Manhattan","Lower East Side",40.71869,-73.99141,"Entire home/apt",140,1,1,"2016-04-17",0.03,1,0
"7124",12089661,"luxury bldg near flatiron- chelsea",438593,"SaeHo","Manhattan","Chelsea",40.74491,-73.99536,"Private room",175,1,1,"2016-04-08",0.03,2,0
"7133",12102526,"high end 2 bed 2ba w&d in unit ! 5113",16098958,"Jeremy & Laura","Manhattan","Upper West Side",40.79565,-73.96584,"Entire home/apt",400,30,1,"2016-12-05",0.03,96,311
"7157",12145887,"room in sunny art-filled apartment",5075103,"Shawn","Manhattan","Harlem",40.82127,-73.95669,"Private room",55,1,1,"2016-08-22",0.03,2,0
"7159",12148215,"luxury april sublet in manhattan ny",53930780,"Thomas","Manhattan","Harlem",40.80422,-73.95495,"Private room",45,1,1,"2016-04-06",0.03,1,0
"7161",12155351,"cute apt  heart of east village ! ",34507633,"Paul","Manhattan","East Village",40.72772,-73.97978,"Private room",80,1,1,"2016-05-26",0.03,1,0
"7191",12228859,"nyc full studio walkable to central park",5138621,"Clare","Manhattan","Upper East Side",40.77619,-73.95106,"Entire home/apt",140,2,1,"2016-11-07",0.03,1,0
"7206",12254147,"spacious room in 3 bedroom duplex apartment",43380926,"Zineb","Manhattan","East Harlem",40.78771,-73.94197,"Private room",65,1,1,"2016-07-22",0.03,1,0
"7209",12267015,"uws beautiful 1 bedroom available",12759735,"Natalie","Manhattan","Upper West Side",40.784,-73.97148,"Entire home/apt",100,1,1,"2016-04-24",0.03,1,0
"7251",12355067,"highline view",31502455,"Jonathan","Manhattan","Chelsea",40.74553,-73.99784,"Private room",200,1,1,"2016-05-21",0.03,1,0
"7258",12366132,"cozy east village loft ! ",66614646,"Britta","Manhattan","East Village",40.72444,-73.98136,"Private room",80,3,1,"2016-06-28",0.03,1,0
"7273",12388091,"diamond in upper west side",1704335,"Rem","Manhattan","Upper West Side",40.79749,-73.96307,"Private room",56,7,1,"2016-06-05",0.03,1,0
"7291",12423497,"luxury building studio apartment",2455544,"Viola","Manhattan","Midtown",40.76507,-73.98393,"Entire home/apt",140,5,1,"2016-05-04",0.03,1,0
"7307",12465732,"sunny room in nyc",47638752,"Adrien","Manhattan","Chinatown",40.7133,-73.9956,"Private room",70,3,1,"2016-05-20",0.03,1,0
"7323",12497783,"clean and safe department in nyc.",67677095,"Baochan","Manhattan","Upper West Side",40.8015,-73.96605,"Private room",40,3,1,"2016-07-16",0.03,1,0
"7340",12547481,"big 1br apt near central park & times square ! ",43436738,"Abe & Gail","Manhattan","Midtown",40.76589,-73.98068,"Entire home/apt",150,2,1,"2016-06-25",0.03,1,0
"7354",12568401,"west village  great location ! ",57786447,"Anne","Manhattan","West Village",40.73764,-74.00146,"Entire home/apt",250,2,1,"2016-05-18",0.03,1,0
"7374",12626663,"gorgeous harlem 1br best location",2480467,"Noreen","Manhattan","Harlem",40.80854,-73.94305,"Entire home/apt",125,7,1,"2017-01-07",0.03,1,0
"7377",12645769,"spacious harlem room in tidy 4th-floor walkup",68684053,"Rose","Manhattan","Harlem",40.82095,-73.94007,"Private room",40,1,1,"2016-05-14",0.03,1,0
"7382",12657888,"convenient  furnished apt",68769040,"Eva","Manhattan","Upper West Side",40.80183,-73.96373,"Private room",980,20,1,"2016-07-02",0.03,1,90
"7393",12679291,"nice and quiet apt bdway times sq.",44530717,"Vincent","Manhattan","Hell's Kitchen",40.75965,-73.99035,"Entire home/apt",224,6,1,"2016-05-30",0.03,1,0
"7412",12728514,"1 bedroom in a 4 bedroom apartment",69210611,"Corey","Manhattan","Harlem",40.8244,-73.944,"Private room",50,1,1,"2016-05-31",0.03,1,0
"7414",12733742,"cozy room in manhattan morningside",69243005,"Jen","Manhattan","Harlem",40.82555,-73.95159,"Private room",45,3,1,"2016-06-14",0.03,2,0
"7419",12737335,"room for two in nyc ! ",69267322,"Jacob","Manhattan","Washington Heights",40.8342,-73.94303,"Private room",60,1,1,"2016-06-04",0.03,1,0
"7421",12738473,"large modern studio apartment ues",69276225,"Amanda","Manhattan","Upper East Side",40.77873,-73.94917,"Entire home/apt",115,14,1,"2016-08-17",0.03,1,0
"7425",12751471,"cozy 'n quiet upper manhattan room",4497670,"Michael","Manhattan","Inwood",40.86927,-73.91719,"Private room",46,7,1,"2016-08-07",0.03,1,0
"7428",12755138,"dsgn  doorman one bedroom 5186",16098958,"Jeremy & Laura","Manhattan","Financial District",40.70555,-74.00812,"Entire home/apt",155,30,1,"2016-08-13",0.03,96,335
"7429",12755571,"studio in the heart of manhattan",69384130,"Nina","Manhattan","Midtown",40.75227,-73.97351,"Entire home/apt",143,1,1,"2016-05-13",0.03,1,0
