"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"18407",32587983,"harlem sweets 3",187419882,"Terrence & Skye","Manhattan","Harlem",40.82899,-73.94185,"Private room",82,2,4,"2019-06-03",0.94,3,90
"18415",32595351,"comfy & clean riverside studio",13615300,"Aaron","Manhattan","Harlem",40.82916,-73.9498,"Entire home/apt",160,2,4,"2019-05-27",0.94,1,0
"18995",33514031,"cozy noho studio apartment",251762237,"Lori","Manhattan","NoHo",40.72493,-73.99318,"Entire home/apt",106,7,2,"2019-05-19",0.94,1,3
"19419",34082709,"extra luxury loft with private elevator & terrace",257365536,"Oleg","Manhattan","Hell's Kitchen",40.75634,-73.99445,"Entire home/apt",945,2,2,"2019-05-09",0.94,1,292
"19717",34370217,"room  with washer dryer updated apt. near whole foods",62066342,"Rafaelo","Manhattan","Harlem",40.80885,-73.95022,"Private room",98,1,2,"2019-06-05",0.94,2,1
"19855",34485741,"midtown manhattan stunner - private suite",261632622,"Royalton","Manhattan","Theater District",40.75645,-73.985,"Private room",100,1,1,"2019-06-08",0.94,9,317
"231",177606,"spacious alcove studio  junior one",849492,"Kathrine","Manhattan","Kips Bay",40.74112,-73.97686,"Entire home/apt",189,6,90,"2019-06-23",0.95,1,303
"926",875567,"cozy west village studio apartment",4622733,"Marise","Manhattan","West Village",40.73746,-74.00686,"Entire home/apt",113,3,71,"2019-06-09",0.95,1,343
"1087",1142034,"large flatiron 2 bedroom",1474508,"Samuel","Manhattan","Midtown",40.74658,-73.98847,"Entire home/apt",115,2,70,"2019-06-03",0.95,1,120
"1223",1403870,"sunny soho apartment with great views",7576337,"Beth","Manhattan","SoHo",40.72587,-74.00186,"Entire home/apt",200,4,68,"2019-04-27",0.95,1,21
"4046",6742680,"spacious & charming duplex in upper east",6028102,"Ana","Manhattan","Upper East Side",40.77259,-73.95647,"Entire home/apt",200,3,47,"2019-03-24",0.95,1,0
"4247",7059663,"walk 2momacentral park 1bedroomliving roomqtrain",29204097,"Jason","Manhattan","Upper East Side",40.77516,-73.95224,"Entire home/apt",160,1,18,"2019-06-23",0.95,1,180
"6844",11534035,"room - manhattan !  walking distance to central park",11670284,"Val","Manhattan","Upper East Side",40.76991,-73.95145,"Private room",90,1,38,"2019-06-08",0.95,2,361
"9466",16229170,"big loft apartement in the lower east side",185745,"Alessandra","Manhattan","Lower East Side",40.71278,-73.9919,"Entire home/apt",200,1,26,"2019-06-06",0.95,2,317
"9494",16271818,"amazing & unique soho nolita one bedroom",10263854,"Andrew","Manhattan","Chinatown",40.71833,-73.99443,"Entire home/apt",250,1,29,"2019-06-21",0.95,1,358
"10089",17508940,"haven in the heights",32788186,"Alexandra","Manhattan","Washington Heights",40.85321,-73.93596,"Shared room",35,1,27,"2019-06-30",0.95,1,33
"10214",17763785,"oversized one bedroom
midtown  west 57 the st.",120381434,"JoAnn","Manhattan","Hell's Kitchen",40.76722,-73.98568,"Entire home/apt",227,5,6,"2019-04-23",0.95,1,0
"10466",18358343,"private room in the perfect location",127080012,"Thor","Manhattan","Nolita",40.72477,-73.99534,"Private room",95,4,25,"2018-04-30",0.95,1,38
"10586",18616217,"local west village  manhattan apartment",22204359,"Abel","Manhattan","West Village",40.73369,-74.00534,"Entire home/apt",199,4,24,"2019-06-28",0.95,1,35
"10838",19120410,"large bright studio apartment",4492286,"Anna","Manhattan","Morningside Heights",40.80563,-73.96362,"Entire home/apt",130,7,23,"2019-06-13",0.95,1,48
"11114",19551198,"rustic & wabi-sabi minimal apt.  with  terrace",7348150,"Stephanie","Manhattan","Nolita",40.72294,-73.99526,"Entire home/apt",250,1,23,"2018-11-27",0.95,1,0
"11553",20346887,"the heights",68598597,"Jazmin","Manhattan","Washington Heights",40.84684,-73.93252,"Private room",55,1,22,"2019-06-24",0.95,2,91
"13343",23023728,"cozy  full 1 bedroom apartment near central park",12417778,"Turner","Manhattan","Upper East Side",40.77395,-73.95493,"Entire home/apt",100,3,16,"2019-06-26",0.95,1,20
"13858",24205303,"spacious 1 bedroom in the clouds with river views",34364912,"Courtney","Manhattan","Hell's Kitchen",40.77024,-73.99266,"Entire home/apt",300,2,14,"2019-06-25",0.95,1,87
"14686",26033963,"designers 1 bedroom west village apartment",6295182,"Jeremy","Manhattan","West Village",40.73434,-73.99963,"Entire home/apt",230,2,11,"2019-05-27",0.95,1,59
"14772",26249499,"large private bedroom near times sq 23b4",190921808,"John","Manhattan","Hell's Kitchen",40.75418,-73.99644,"Private room",150,7,12,"2019-06-01",0.95,47,354
"15503",27810647,"new york home",191765199,"Elena","Manhattan","Washington Heights",40.83341,-73.94154,"Entire home/apt",250,3,6,"2019-06-19",0.95,6,46
"15639",28162058,"garden loft manhattan apartment",4562182,"Florence","Manhattan","Harlem",40.81084,-73.94482,"Entire home/apt",225,30,9,"2019-06-22",0.95,4,326
"16031",29126779,"one bdrm apt  with  extraordinary views of downtown",218936218,"Solina","Manhattan","Financial District",40.71148,-74.01283,"Entire home/apt",230,3,8,"2019-05-26",0.95,1,23
"16059",29181179,"charming  studio apartment at east harlem.",37736307,"Rafael","Manhattan","East Harlem",40.78731,-73.94889,"Private room",110,2,8,"2019-06-30",0.95,2,14
"16099",29261640,"cozy&nice bedroom in an apt nyc inwood location",140640991,"Fabricio","Manhattan","Inwood",40.86261,-73.92295,"Private room",100,3,8,"2019-05-23",0.95,1,165
"16559",30014743,"cute & quiet 1br in east village",4817341,"Lauren","Manhattan","East Village",40.7288,-73.98058,"Entire home/apt",200,2,6,"2019-06-23",0.95,1,7
"16669",30134327,"large studio near lincoln center",38334307,"Missy","Manhattan","Upper West Side",40.77848,-73.97996,"Entire home/apt",150,1,7,"2018-12-31",0.95,1,0
"16726",30193034,"*no guest service fee* beekman tower studio suite  #12",205031545,"Red Awning","Manhattan","Midtown",40.754,-73.96531,"Entire home/apt",675,28,6,"2019-04-25",0.95,49,253
"16765",30212514,"manhattan west - double double room",224414117,"Gabriel","Manhattan","Hell's Kitchen",40.75506,-73.99803,"Private room",199,1,7,"2019-02-03",0.95,30,166
"17111",30477526,"cozy getaway in harlem",2327106,"Jenae","Manhattan","Harlem",40.80242,-73.95372,"Entire home/apt",275,2,6,"2019-05-18",0.95,1,252
"17403",30911300,"charming quiet upper east side studio ! ",231007291,"Samantha","Manhattan","Upper East Side",40.77382,-73.9535,"Entire home/apt",160,2,6,"2019-07-01",0.95,1,11
"17523",31054058,"modern & cozy bedroom in manhattan",28142165,"Souha","Manhattan","Harlem",40.82331,-73.95454,"Private room",89,2,6,"2019-05-22",0.95,2,170
"17556",31099129,"ues with view of east river",232374986,"Shelby","Manhattan","East Harlem",40.78591,-73.94234,"Private room",70,1,6,"2019-01-22",0.95,1,0
"17819",31572850,"affordable manh. studio for 2 for weekend(or week)",274333,"Janu","Manhattan","Harlem",40.8013,-73.95474,"Entire home/apt",87,3,2,"2019-05-11",0.95,3,49
"18257",32340585,"enjoy privacy & comfort in washington heights 1br",17174170,"Angela","Manhattan","Washington Heights",40.85197,-73.92853,"Entire home/apt",74,1,4,"2019-03-24",0.95,1,0
"18910",33406037,"aloft manhattan downtown-7 nights min",5144567,"Yun","Manhattan","Financial District",40.71086,-74.00746,"Private room",169,7,2,"2019-05-24",0.95,13,358
"18975",33474952,"spacious private bedroom in east village   stmarks",95892016,"Leonora","Manhattan","East Village",40.72503,-73.98466,"Private room",125,1,3,"2019-06-15",0.95,5,318
"19295",33916529,"entire studio apartment over looking central park",101965358,"Ana","Manhattan","East Harlem",40.79551,-73.94813,"Entire home/apt",200,7,2,"2019-05-22",0.95,1,173
"19361",33998269,"sonder | stock exchange | superior 2br + sofa bed",219517861,"Sonder (NYC)","Manhattan","Financial District",40.707,-74.01208,"Entire home/apt",408,2,2,"2019-06-22",0.95,327,273
"102",57618,"great new apt  close to everything",274557,"Ana","Manhattan","Hell's Kitchen",40.7672,-73.98508,"Entire home/apt",250,3,94,"2019-06-09",0.96,1,3
"337",267708,"charming hotel alternative
mount sinai",661399,"Vivianne","Manhattan","East Harlem",40.79111,-73.94466,"Private room",99,3,25,"2019-06-15",0.96,2,127
"714",698162,"comfy apartment  adorable cat ! ",3577848,"Abby","Manhattan","Inwood",40.86737,-73.91877,"Entire home/apt",55,2,79,"2019-04-24",0.96,1,3
"1364",1740311,"large private bed + bath  les",9162713,"Sarah","Manhattan","Lower East Side",40.72105,-73.98519,"Entire home/apt",300,2,65,"2019-06-28",0.96,1,350
"1769",2255340,"2 bedroom greenwich soho apartment",8312378,"Ever","Manhattan","Greenwich Village",40.72832,-73.99916,"Entire home/apt",289,3,41,"2019-06-17",0.96,2,247
"2081",3017320,"dani private room in manhattan",10364678,"Dany","Manhattan","Inwood",40.86786,-73.92077,"Private room",50,2,58,"2017-10-20",0.96,2,188
"2615",4098271,"spacious bedroom  l.e.s.",20245055,"Sade","Manhattan","Lower East Side",40.71273,-73.9882,"Private room",72,3,56,"2019-06-30",0.96,2,304
"2755",4377337,"beautiful railroad style apartment ! ",18893494,"Leonella","Manhattan","East Harlem",40.79872,-73.9411,"Entire home/apt",120,3,6,"2019-06-18",0.96,1,279
"6954",11720130,"luxurious 1br apt (times square)",59625377,"Bryan","Manhattan","Hell's Kitchen",40.75705,-73.99265,"Entire home/apt",225,5,24,"2019-06-25",0.96,1,42
"8321",13846934,"apartment near central park",81747071,"Oleg","Manhattan","Harlem",40.80227,-73.95571,"Entire home/apt",165,3,34,"2019-04-08",0.96,1,0
"10379",18193397,"washington heights cozy",125558761,"Stefan","Manhattan","Washington Heights",40.85354,-73.93095,"Private room",50,2,26,"2019-07-02",0.96,1,24
"10903",19209436,"large 1-bedroom apt with lots of charm and art.",87259106,"Vaughn","Manhattan","Harlem",40.80995,-73.94485,"Entire home/apt",102,3,24,"2018-01-15",0.96,1,0
"11014",19385683,"private  cozy  & conveniently located chelsea room",4581860,"Serena","Manhattan","Chelsea",40.7476,-73.99348,"Private room",130,2,21,"2018-04-05",0.96,1,0
"11227",19763298,"large-sunny-private room & bathroom in ues hi rise",12825778,"Laura","Manhattan","Upper East Side",40.78273,-73.95048,"Private room",46,3,23,"2019-07-06",0.96,1,12
"11803",20780654,"private manhattan room close to train ! ",11525399,"Kellie","Manhattan","Harlem",40.81717,-73.93856,"Private room",100,6,21,"2018-07-08",0.96,1,87
"12370",21667120,"2 bed manhattan condo with balcony & laundry",157075387,"Anthony","Manhattan","Hell's Kitchen",40.76495,-73.98844,"Entire home/apt",248,2,19,"2018-04-26",0.96,1,0
"12815",22161977,"lower east trendy apartment",29343272,"Charlotte","Manhattan","Lower East Side",40.72303,-73.98965,"Private room",75,3,18,"2018-11-25",0.96,1,0
"13605",23668738,"deluxe studio view empire state #8",177174475,"Alberto","Manhattan","Midtown",40.74826,-73.98873,"Entire home/apt",137,1,7,"2019-03-10",0.96,17,218
"13686",23804783,"zen private bedroom ~hamilton heights  ny",178473107,"Allan C.","Manhattan","Harlem",40.83093,-73.94724,"Private room",99,1,10,"2019-01-04",0.96,6,31
"13980",24475331,"new condo-city view-balcony&elevator",55149412,"Ha","Manhattan","Chinatown",40.71585,-73.99492,"Private room",80,1,14,"2019-06-30",0.96,4,234
"14139",24779801,"cozy large studio in a heart of west village",25912435,"Janna","Manhattan","Greenwich Village",40.73384,-73.99807,"Entire home/apt",147,3,13,"2019-07-04",0.96,1,0
"14676",26004343,"modern private room in historic strivers row",36214976,"Rosalba","Manhattan","Harlem",40.81968,-73.94384,"Private room",75,2,12,"2018-10-30",0.96,1,0
"15154",27172827,"cozy upper east - 1 bed
park | museums | subway",25700836,"Brenton","Manhattan","Upper East Side",40.77979,-73.95297,"Entire home/apt",128,1,11,"2018-11-26",0.96,1,30
"15615",28105759,"spacious one-bedroom apartment - manhattan",212306955,"Axelle","Manhattan","Washington Heights",40.85508,-73.92779,"Entire home/apt",110,2,9,"2019-07-07",0.96,1,157
"15882",28785361,"large 2bed un location full kitchen free breakfast",214347105,"Roman","Manhattan","Midtown",40.75283,-73.96736,"Entire home/apt",370,3,9,"2019-05-15",0.96,8,316
"16554",30010324,"new york style one bed",113805886,"Yaacov","Manhattan","Upper East Side",40.77919,-73.95182,"Entire home/apt",150,31,7,"2019-05-26",0.96,33,338
"16609",30068066,"manhattan !  new york city ! ",151300770,"Joe","Manhattan","Upper East Side",40.78006,-73.95046,"Private room",150,5,7,"2019-06-19",0.96,4,293
"18119",32219678,"sonder | wall street | quaint studio + laundry",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70564,-74.01162,"Private room",204,2,4,"2019-04-29",0.96,327,327
"18887",33373421,"hudson river and central park big room",12220,"Corina E.","Manhattan","Upper West Side",40.77859,-73.98481,"Private room",228,1,3,"2019-06-02",0.96,3,341
"1538",1989972,"cozy & nice bedroom in an apt nyc.",10262420,"Cesar","Manhattan","East Harlem",40.78813,-73.94495,"Private room",86,4,37,"2019-06-30",0.97,1,22
"1587",2055303,"south harlem 1 bedroom apartment",10526058,"Ashley & Nate","Manhattan","Harlem",40.80163,-73.95413,"Entire home/apt",145,3,58,"2017-01-01",0.97,1,0
"2277",3469295,"harlem renovated duplex townhouse",17479416,"Tae","Manhattan","East Harlem",40.80422,-73.93841,"Entire home/apt",299,4,58,"2019-06-22",0.97,2,324
"2618",4117134,"beautiful room in the heart of nyc. hell's kitchen",4934489,"Jessica","Manhattan","Hell's Kitchen",40.76032,-73.99076,"Private room",100,2,8,"2018-12-09",0.97,3,0
"3813",6363796,"colorful & spacious near a express",14104449,"Andrew","Manhattan","Washington Heights",40.85111,-73.93325,"Private room",88,2,48,"2019-06-30",0.97,1,122
"3820",6370032,"cozy 1br apt❤️of upper east side near central park",33182386,"Ulysse","Manhattan","East Harlem",40.78775,-73.94891,"Private room",99,4,49,"2019-04-21",0.97,1,97
"5329",9043652,"great 1 bedroom apartment in the heart of soho",6304221,"Phil","Manhattan","SoHo",40.72038,-73.99818,"Entire home/apt",190,2,10,"2019-07-01",0.97,1,41
"5691",9502150,"modern 1 bedroom harlem apt",49245656,"Amal & Alex","Manhattan","Harlem",40.80211,-73.94573,"Entire home/apt",165,5,42,"2019-06-02",0.97,1,281
"7229",12315833,"a lovely home to lay your head down",64341665,"Nka","Manhattan","Harlem",40.82039,-73.94147,"Private room",69,1,38,"2019-06-30",0.97,2,365
"9309",15971342,"bedroom with private living room near central park",43936824,"Kylia","Manhattan","Upper East Side",40.77968,-73.95307,"Private room",150,1,11,"2019-06-07",0.97,1,0
"9920",17070038,"chillin on 5th",105061915,"Darlene","Manhattan","Harlem",40.80379,-73.94434,"Private room",46,1,25,"2019-07-01",0.97,2,91
"9973",17187942,"cozy  neat  spacious 2 br apartment in east harlem",2247818,"Gonda","Manhattan","East Harlem",40.80268,-73.94051,"Entire home/apt",100,10,28,"2019-05-31",0.97,1,0
"11018",19387782,"bright and sunny lower east side studio ! ",5180117,"Elise","Manhattan","Lower East Side",40.72034,-73.98617,"Entire home/apt",140,2,20,"2019-06-16",0.97,1,37
"11053",19440924,"1 bedroom apartment on the upper west side",50386076,"Charlie","Manhattan","Upper West Side",40.80006,-73.9648,"Entire home/apt",105,1,24,"2018-01-07",0.97,1,0
"11901",20973084,"private room in upper manhattan near city college.",148394958,"Cleber","Manhattan","Harlem",40.82876,-73.94538,"Private room",38,8,20,"2019-05-26",0.97,1,26
"12605",21933635,"sunny and spacious 3 bedroom near central park",160066386,"Christopher","Manhattan","Harlem",40.79998,-73.95633,"Entire home/apt",250,3,18,"2019-03-20",0.97,1,20
"12913",22258326,"gorgeous spacious renovated 1bed in hellskitchen ! ",42304005,"Dina","Manhattan","Theater District",40.75957,-73.98798,"Entire home/apt",151,2,18,"2019-05-13",0.97,1,72
"14663",25977603,"earlybirddiscount !  huge modern cottagestyle timesq",39915290,"A. Kaylee","Manhattan","Harlem",40.81187,-73.95393,"Entire home/apt",299,2,8,"2019-06-03",0.97,2,314
"14867",26488707,"harlem peace quarters",65093286,"Angel","Manhattan","Harlem",40.81488,-73.94415,"Private room",49,1,12,"2018-07-28",0.97,1,0
"15083",27023307,"large  true 1br - heart of nolita soho littleitaly",3399151,"Charles","Manhattan","Nolita",40.72235,-73.99454,"Entire home/apt",140,1,9,"2019-05-17",0.97,1,11
"15223",27277107,"cozy east village room",930201,"Lilian","Manhattan","East Village",40.72817,-73.9773,"Private room",81,5,9,"2019-07-06",0.97,1,110
"15301",27402244,"charming and spacious east village apartment ! ",205772141,"Jorge","Manhattan","East Village",40.72935,-73.99054,"Entire home/apt",250,2,10,"2018-11-25",0.97,1,188
"15406",27603936,"trendy and stylish downtown apartment  !  !  ! ",52262348,"Elena","Manhattan","Lower East Side",40.7188,-73.98554,"Entire home/apt",185,3,10,"2019-05-05",0.97,1,0
"15750",28433844,"ac hotel new york downtown-7 nights min",5144567,"Yun","Manhattan","Financial District",40.70999,-74.011,"Private room",179,7,9,"2019-06-25",0.97,13,349
"16180",29431738,"cool apartment in east village",47125955,"Alex","Manhattan","East Village",40.72849,-73.98002,"Entire home/apt",150,2,8,"2019-05-19",0.97,1,132
"17033",30398373,"fifth ave central park studio apt",228257645,"Svetlana","Manhattan","Midtown",40.76334,-73.97809,"Entire home/apt",200,3,3,"2019-06-23",0.97,1,85
"18197",32240533,"sonder | stock exchange | playful 1br + lounge",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70765,-74.011,"Entire home/apt",247,2,4,"2019-05-14",0.97,327,314
"18599",32840036,"homey room in stuytown",64783050,"Steven","Manhattan","Stuyvesant Town",40.73379,-73.97754,"Private room",55,1,4,"2019-03-26",0.97,1,1
"18865",33330013,"spacious 2bd apt in the heart of manhattan",13506708,"Guy","Manhattan","East Harlem",40.7854,-73.94981,"Entire home/apt",250,2,3,"2019-04-21",0.97,1,188
"18915",33406864,"manhattan luxury private bedroom !  !  ! ",224317184,"Luke","Manhattan","Inwood",40.86259,-73.92728,"Private room",90,3,2,"2019-06-15",0.97,8,282
"19299",33930406,"absolutely beautiful ! ",20851517,"Maggie","Manhattan","Hell's Kitchen",40.76597,-73.9893,"Private room",98,6,2,"2019-05-14",0.97,3,4
"19488",34152348,"awesome 3 bedroom apartment in best location",29092144,"Katrin","Manhattan","Chelsea",40.7465,-73.9981,"Entire home/apt",320,15,2,"2019-05-16",0.97,1,299
"19784",34435500,"1 bedroom in the heart of chelsea  highline",259945322,"Arturo","Manhattan","Chelsea",40.74493,-74.00195,"Entire home/apt",215,3,2,"2019-06-08",0.97,1,45
"2731",4325329,"charming brownstone apt steps from central park ! ",1537663,"Madeline","Manhattan","Upper West Side",40.78667,-73.96924,"Entire home/apt",200,2,56,"2019-06-28",0.98,1,226
"2769",4396939,"private room in midtown manhattan",22827111,"Matthew & Marilyn","Manhattan","Hell's Kitchen",40.76049,-73.99569,"Private room",89,4,56,"2019-06-01",0.98,2,301
"2934",4621213,"cozy 2 bedroom  near central park",23899821,"Maria","Manhattan","Upper West Side",40.78604,-73.97363,"Entire home/apt",260,2,54,"2019-07-01",0.98,1,16
"5406",9145070,"great deal !  steps to central park",3025128,"David","Manhattan","Upper West Side",40.77942,-73.97627,"Entire home/apt",180,1,43,"2016-08-27",0.98,1,0
"6350",10134285,"cute bedroom in chinatown ",566660,"Markus","Manhattan","Chinatown",40.71615,-73.99539,"Private room",99,1,42,"2018-01-01",0.98,1,0
"7223",12301489,"modern loft studio with views",18276764,"Stephanie","Manhattan","Gramercy",40.7363,-73.98691,"Entire home/apt",198,2,37,"2017-06-27",0.98,1,0
"7667",13098705,"big & beautiful 1-br  with private backyard",14865754,"Jerrell","Manhattan","Harlem",40.81829,-73.94686,"Entire home/apt",175,2,34,"2019-06-19",0.98,1,75
"8002",13488308,"spacious & cosy 1br apt in gramercy with balcony ! ",1252131,"Gianni","Manhattan","Kips Bay",40.73955,-73.98243,"Entire home/apt",199,30,36,"2019-05-31",0.98,1,242
"8188",13671558,"spacious private room in harlem",7127392,"Nzingha","Manhattan","Harlem",40.80549,-73.95595,"Private room",67,2,36,"2018-08-09",0.98,1,0
"8678",14506036,"heart of harlem living - nyc to it's fullest ! ",1215853,"Pascal","Manhattan","East Harlem",40.80758,-73.93702,"Entire home/apt",140,1,34,"2019-07-01",0.98,1,170
"8709",14570963,"gorgeous modern penthouse terrace by central park",47984525,"Jennie","Manhattan","Upper West Side",40.78783,-73.97422,"Entire home/apt",375,1,34,"2019-05-27",0.98,1,7
"9465",16228697,"beautiful brownstone in harlem- $2.75 bus from lga",86509759,"Roanne","Manhattan","East Harlem",40.80802,-73.94013,"Private room",77,3,30,"2019-06-28",0.98,1,90
"9810",16758426,"charming & modern  comfortable & efficient 1-br",7265267,"Louis","Manhattan","East Harlem",40.79345,-73.93977,"Entire home/apt",189,3,29,"2019-06-28",0.98,1,63
"9845",16830241,"sunny  modern east village 1br  with  24-hr doorman",7837004,"Hilary","Manhattan","East Village",40.72979,-73.98917,"Entire home/apt",170,5,29,"2019-06-04",0.98,1,0
"11578",20401541,"modern apartment in east village",3697130,"Vikas","Manhattan","East Village",40.72311,-73.98161,"Entire home/apt",174,2,22,"2018-09-03",0.98,1,0
"13037",22361286,"large one bedroom apartment in inwood  manhattan ! ",2488360,"Laura","Manhattan","Inwood",40.86232,-73.93004,"Entire home/apt",90,4,18,"2018-11-25",0.98,1,0
"13518",23478580,"prime location 3 bedrroms apartment",9287155,"Nick","Manhattan","Kips Bay",40.74265,-73.98066,"Entire home/apt",450,30,16,"2019-05-20",0.98,1,145
"13914",24308589,"stunning central park 1 bedroom",101328784,"Stive Alexander","Manhattan","Upper West Side",40.78243,-73.97265,"Entire home/apt",265,7,13,"2019-05-30",0.98,1,130
"13975",24449621,"fifth ave",184653310,"Amit","Manhattan","Midtown",40.75775,-73.97956,"Entire home/apt",300,7,14,"2019-06-14",0.98,1,85
"14208",24941609,"ny’s highest end celebrity building + balconies ! ",65562107,"Gina","Manhattan","Tribeca",40.71868,-74.00765,"Entire home/apt",1200,5,13,"2019-06-15",0.98,1,347
"14681",26012750,"charming apartment in the heart of chinatown",195516359,"Carlota","Manhattan","Lower East Side",40.71359,-73.98932,"Entire home/apt",220,3,12,"2019-04-29",0.98,1,43
"14782",26258306,"private manhattan 1br  with  a view & light",22090713,"Abigail","Manhattan","Washington Heights",40.85068,-73.9372,"Entire home/apt",65,2,4,"2019-03-31",0.98,1,0
"16363",29761241,"midtown room in the center of the nyc universe.",215229943,"Mark","Manhattan","Hell's Kitchen",40.76458,-73.98686,"Private room",98,5,8,"2019-05-26",0.98,1,179
"16868",30348944,"spacious modern condo by columbia university",2964135,"Jessie","Manhattan","Harlem",40.80623,-73.95343,"Entire home/apt",200,3,3,"2019-05-23",0.98,1,0
"18451",32655597,"charming  cozy apartment on the uws",12247755,"Sinead","Manhattan","Upper West Side",40.77961,-73.98474,"Entire home/apt",150,14,3,"2019-05-27",0.98,1,0
"19031",33560460,"charming soho large 1 bedroom apartment style loft",177742211,"Kyle","Manhattan","SoHo",40.72745,-74.0025,"Entire home/apt",285,5,3,"2019-06-17",0.98,1,365
"19140",33709503,"sonder | stock exchange | relaxed 1br + kitchen",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70602,-74.0123,"Entire home/apt",244,2,2,"2019-06-04",0.98,327,315
"19917",34509926,"beautiful one bedroom in stunning luxury high-rise",121861644,"Kathleen","Manhattan","Financial District",40.70719,-74.00664,"Entire home/apt",215,3,2,"2019-05-24",0.98,1,14
"6",5203,"cozy clean guest room - family apt",7490,"MaryEllen","Manhattan","Upper West Side",40.80178,-73.96723,"Private room",79,2,118,"2017-07-21",0.99,1,0
"111",60164,"beautiful  elegant 3 bed soho loft",289653,"Harrison","Manhattan","SoHo",40.72003,-74.00262,"Entire home/apt",500,4,94,"2019-06-23",0.99,1,329
"335",266756,"real 2br-heart of soho-little italy",1398809,"Roberto  Mike","Manhattan","Little Italy",40.71905,-73.99677,"Entire home/apt",199,28,89,"2018-06-30",0.99,1,0
"374",294250,"beautiful new garden apartment",45682,"Irina","Manhattan","Upper West Side",40.77611,-73.97808,"Entire home/apt",150,1,88,"2019-06-07",0.99,1,0
"920",864790,"peaceful share by central park",4538664,"Nicole","Manhattan","Upper West Side",40.77366,-73.98574,"Private room",125,4,77,"2019-05-25",0.99,1,326
"2587",4040900,"couch in times square",3789165,"Lisa","Manhattan","Theater District",40.75974,-73.9866,"Shared room",59,2,58,"2019-06-01",0.99,1,345
"4634",7760406,"modern chelsea studio",39060578,"Scott","Manhattan","Chelsea",40.74336,-74.00278,"Entire home/apt",200,6,45,"2018-01-02",0.99,1,0
"5332",9045876,"beautiful brownstone parlor floor",7380428,"Mel","Manhattan","Harlem",40.81345,-73.94659,"Entire home/apt",175,7,44,"2019-06-29",0.99,3,193
"9864",16883813,"cozy and sunny 2 bedroom apartment",5302735,"Thiago","Manhattan","Harlem",40.80495,-73.9556,"Entire home/apt",224,4,29,"2019-06-09",0.99,2,0
"10697",18852200,"comfy single bedroom-large east village apartment",42422050,"Paula","Manhattan","East Village",40.72696,-73.97433,"Private room",75,2,19,"2019-04-29",0.99,2,303
"11404",20031027,"beautiful + unique + large 1bd in east village",6916278,"Valentina","Manhattan","East Village",40.72324,-73.98255,"Entire home/apt",275,2,23,"2019-06-09",0.99,1,0
"12277",21530044,"beautiful renovated studio in the city ! ",7114486,"Sara","Manhattan","Gramercy",40.73625,-73.98597,"Entire home/apt",140,2,20,"2019-05-07",0.99,1,29
"12764",22088180,"comfy private bedroom  patio + 20min to midtown",28458209,"Brian & Jonathan","Manhattan","Harlem",40.82908,-73.94671,"Private room",49,3,19,"2019-06-28",0.99,2,211
"14190",24894058,"cozy room in south harlem - 10 mins to columbia",11022916,"Erin","Manhattan","Harlem",40.80808,-73.95259,"Private room",45,1,14,"2018-10-14",0.99,1,0
"14415",25399303,"large sunny room with king size bed  near subway",912921,"Cora & Kai","Manhattan","Washington Heights",40.84362,-73.94253,"Private room",47,3,13,"2019-06-28",0.99,1,174
"14505",25619849,"welcome to yurt -- comfy room in east village",3436710,"Kaptan","Manhattan","East Village",40.7252,-73.97598,"Private room",100,1,13,"2019-06-23",0.99,2,335
"14907",26574775,"★ beautiful apartment in best location ★",1510920,"Zoë","Manhattan","East Village",40.72366,-73.9903,"Entire home/apt",299,2,11,"2019-07-05",0.99,1,0
"14934",26658854,"sunny well-located room near times sq. 41d2",190921808,"John","Manhattan","Chelsea",40.75369,-73.99719,"Private room",50,7,11,"2019-06-22",0.99,47,358
"15366",27530187,"private bed & bath in heart of downtown manhattan",16676759,"Derek","Manhattan","Financial District",40.70668,-74.00727,"Private room",180,3,10,"2019-06-06",0.99,1,48
"15579",28010820,"bedroom on ues",2878510,"Ahmet","Manhattan","Upper East Side",40.77353,-73.95357,"Private room",100,3,10,"2019-06-09",0.99,1,14
"15926",28894636,"sunny private room close to the city center 41d1",190921808,"John","Manhattan","Hell's Kitchen",40.7543,-73.99697,"Private room",150,7,9,"2019-06-11",0.99,47,358
"15933",28913683,"love best city views: luxury & location 2bd 2bt",40681070,"Monika","Manhattan","Midtown",40.74952,-73.97089,"Entire home/apt",359,5,9,"2019-04-21",0.99,1,23
"16033",29129902,"upper west side  1800 sq ft private apartment",66361,"Jasmine","Manhattan","Upper West Side",40.79566,-73.96954,"Entire home/apt",275,2,8,"2019-07-01",0.99,1,24
"16101",29275537,"new spacious 1bd  with  private bathroom chinatown les",5123160,"Molly","Manhattan","Two Bridges",40.71145,-73.99607,"Private room",130,1,7,"2019-01-27",0.99,1,0
"16832",30311572,"harlem oasis",57964033,"Holly","Manhattan","Harlem",40.81403,-73.94957,"Entire home/apt",200,1,7,"2019-05-20",0.99,1,158
